timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1621345521.3759449,018,-21.0,-44.0,-70.0,9.0,29.0,0.731689,0.301941,-0.611023,0.009155,-0.007634,-0.061069,0.030534,8.872876,4.358081,0.897217,0.055029,0.136377,0.200977,-0.216528,0.0,0.122021
1621345521.3859494,018,-19.0,-43.0,-67.0,12.0,32.0,0.73114,0.301575,-0.611816,0.009399,-0.007634,-0.053435,0.038168,8.945849,4.344922,0.808691,0.122021,0.135181,0.128003,-0.133984,0.008374,0.175854
1621345521.395828,018,-19.0,-45.0,-67.0,9.0,28.0,0.730713,0.301025,-0.61261,0.009705,-0.015267,-0.038168,0.045802,9.02002,4.292285,0.675903,0.187817,0.096899,0.007178,0.002393,0.008374,0.210547
1621345521.4057915,018,-17.0,-43.0,-65.0,10.0,32.0,0.73053,0.300476,-0.613159,0.010193,-0.007634,-0.015267,0.038168,8.960205,4.221704,0.564648,0.119629,0.040674,-0.096899,0.099292,0.034692,0.118433
1621345521.415809,018,-19.0,-43.0,-67.0,9.0,31.0,0.730469,0.300232,-0.613342,0.010254,-0.015267,0.0,0.0,8.768799,4.02312,0.466553,-0.071777,-0.151929,-0.192603,0.211743,-0.011963,-0.142358
1621345521.425985,018,-19.0,-43.0,-66.0,9.0,28.0,0.730347,0.300415,-0.613342,0.010498,0.030534,0.007634,-0.030534,8.829809,3.793433,0.509619,-0.010767,-0.38042,-0.147144,0.27395,-0.240454,-0.18064
1621345521.4357297,018,-21.0,-31.0,-69.0,9.0,32.0,0.730469,0.300842,-0.613037,0.010681,0.015267,0.015267,-0.015267,8.967382,4.078149,0.711792,0.126807,-0.100488,0.05144,0.023926,-0.149536,0.07417
1621345521.4457545,018,-20.0,-46.0,-66.0,11.0,31.0,0.730835,0.300598,-0.612671,0.010742,-0.015267,0.015267,0.015267,9.014038,4.188208,0.807495,0.173462,0.010767,0.135181,-0.080151,-0.112451,0.169873
1621345521.4557621,018,-20.0,-42.0,-65.0,9.0,31.0,0.731018,0.300171,-0.612671,0.010986,-0.015267,0.0,0.030534,8.972168,4.301856,0.856543,0.129199,0.132788,0.179443,-0.178247,-0.016748,0.185425
1621345521.4659858,018,-22.0,-42.0,-66.0,20.0,31.0,0.731018,0.299805,-0.612793,0.01123,-0.007634,-0.015267,0.038168,8.948242,4.438232,0.875684,0.101685,0.276343,0.197388,-0.256006,0.100488,0.22251
1621345521.475648,018,-16.0,-44.0,-66.0,10.0,33.0,0.730957,0.299255,-0.613159,0.011536,-0.015267,-0.022901,0.053435,8.876465,4.526758,0.837402,0.023926,0.378027,0.161499,-0.282324,0.228491,0.192603
1621345521.4858477,018,-19.0,-41.0,-70.0,9.0,27.0,0.730774,0.298523,-0.613708,0.011902,-0.022901,-0.022901,0.061069,8.844165,4.398755,0.711792,-0.015552,0.265576,0.040674,-0.141162,0.204565,0.100488
1621345521.4959047,018,-19.0,-44.0,-65.0,9.0,29.0,0.730591,0.297974,-0.614258,0.012451,0.0,-0.007634,0.038168,8.819043,4.131982,0.556274,-0.049048,0.014355,-0.107666,0.077759,0.076563,-0.045459
1621345521.5056934,018,-18.0,-43.0,-68.0,10.0,32.0,0.730469,0.298035,-0.614319,0.013062,0.022901,0.015267,0.0,8.767603,3.898706,0.45459,-0.102881,-0.210547,-0.206958,0.239258,-0.043066,-0.194995
1621345521.5157173,018,-19.0,-44.0,-65.0,9.0,31.0,0.730469,0.298523,-0.614075,0.013489,0.030534,0.030534,-0.030534,8.802295,3.753955,0.453394,-0.068188,-0.35769,-0.208154,0.30625,-0.175854,-0.224902
1621345521.52578,018,-21.0,-47.0,-67.0,10.0,31.0,0.730713,0.299194,-0.613464,0.013733,0.030534,0.045802,-0.053435,8.845362,3.706104,0.527563,-0.020337,-0.41272,-0.141162,0.279932,-0.266772,-0.200977
1621345521.5357754,018,-19.0,-48.0,-70.0,9.0,31.0,0.73114,0.299988,-0.61261,0.013672,0.022901,0.038168,-0.061069,8.901587,3.774292,0.680689,0.04187,-0.360083,0.0,0.149536,-0.308643,-0.113647
1621345521.5457993,018,-13.0,-47.0,-66.0,7.0,26.0,0.731567,0.300598,-0.611755,0.013367,0.007634,0.030534,-0.053435,8.948242,3.94895,0.846973,0.096899,-0.19978,0.153125,-0.033496,-0.266772,0.013159
1621345521.555609,018,-19.0,-45.0,-67.0,10.0,28.0,0.731934,0.300781,-0.611206,0.013,-0.015267,0.007634,-0.030534,8.950635,4.09729,0.935498,0.105273,-0.061011,0.230884,-0.154321,-0.191406,0.084937
1621345521.565673,018,-20.0,-45.0,-70.0,9.0,30.0,0.732117,0.300781,-0.611023,0.012573,-0.022901,-0.015267,-0.007634,8.905176,4.226489,0.963013,0.062207,0.059814,0.253613,-0.23208,-0.087329,0.099292
1621345521.5757532,018,-20.0,-40.0,-68.0,10.0,31.0,0.731995,0.300598,-0.611267,0.012207,-0.022901,-0.038168,0.0,8.942261,4.2875,0.924731,0.099292,0.120825,0.218921,-0.215332,-0.034692,0.155518
1621345521.5858028,018,-19.0,-45.0,-68.0,10.0,29.0,0.731689,0.300476,-0.611694,0.012024,-0.007634,-0.045802,0.0,8.998487,4.279126,0.887646,0.154321,0.113647,0.19021,-0.173462,-0.046655,0.200977
1621345521.59573,018,-19.0,-49.0,-71.0,8.0,31.0,0.731323,0.300537,-0.612122,0.011902,0.0,-0.038168,-0.007634,9.091797,4.19419,0.795532,0.246436,0.028711,0.108862,-0.045459,-0.111255,0.24165
1621345521.6058097,018,-19.0,-44.0,-68.0,9.0,29.0,0.731018,0.300781,-0.612427,0.012024,0.022901,-0.007634,-0.022901,9.16836,4.056616,0.671118,0.321802,-0.107666,-0.004785,0.12561,-0.198584,0.244043
1621345521.615795,018,-19.0,-45.0,-70.0,10.0,29.0,0.730896,0.30127,-0.612305,0.012146,0.022901,0.007634,-0.030534,9.08103,4.08772,0.590967,0.236865,-0.081348,-0.081348,0.162695,-0.112451,0.173462
1621345521.625689,018,-20.0,-44.0,-67.0,9.0,29.0,0.730896,0.301697,-0.612061,0.012146,0.015267,0.015267,-0.015267,9.078638,4.146338,0.510815,0.238062,-0.029907,-0.161499,0.214136,-0.033496,0.19021
1621345521.635845,018,-17.0,-43.0,-66.0,11.0,32.0,0.731079,0.302063,-0.611633,0.012329,0.015267,0.045802,-0.022901,9.042749,4.179834,0.437842,0.204565,0.0,-0.240454,0.26438,0.037085,0.16748
1621345521.6457565,018,-19.0,-46.0,-69.0,8.0,33.0,0.731506,0.302673,-0.61084,0.012329,0.007634,0.053435,-0.053435,8.890821,4.084131,0.429468,0.058618,-0.107666,-0.260791,0.287109,0.010767,-0.010767
1621345521.6558633,018,-17.0,-45.0,-68.0,9.0,34.0,0.731934,0.303528,-0.609924,0.012024,0.022901,0.045802,-0.083969,8.730517,3.861621,0.50603,-0.090918,-0.34812,-0.196191,0.284717,-0.161499,-0.245239
1621345521.6657834,018,-17.0,-43.0,-68.0,8.0,35.0,0.732239,0.304565,-0.60907,0.011597,0.022901,0.022901,-0.091603,8.74248,3.875977,0.740503,-0.066992,-0.356494,0.028711,0.094507,-0.278735,-0.211743
1621345521.6756835,018,-17.0,-44.0,-66.0,8.0,31.0,0.732483,0.305176,-0.608398,0.010925,-0.007634,-0.007634,-0.061069,8.83938,4.017138,0.984546,0.038281,-0.233276,0.26438,-0.132788,-0.324194,-0.046655
1621345521.685868,018,-20.0,-45.0,-65.0,12.0,31.0,0.732605,0.305359,-0.608215,0.010254,-0.007634,-0.030534,-0.038168,8.899195,4.12959,1.172363,0.104077,-0.132788,0.449805,-0.319409,-0.351709,0.068188
1621345521.6956477,018,-19.0,-44.0,-66.0,10.0,14.0,0.732361,0.305481,-0.608459,0.009644,-0.007634,-0.061069,-0.030534,8.947046,4.289893,1.280029,0.154321,0.019141,0.564648,-0.466553,-0.297876,0.187817
1621345521.7057538,018,-22.0,-47.0,-66.0,9.0,29.0,0.731873,0.305664,-0.608948,0.009094,0.0,-0.068702,-0.015267,9.051123,4.353296,1.256104,0.260791,0.076563,0.555078,-0.453394,-0.284717,0.30625
1621345521.7156317,018,-19.0,-44.0,-66.0,9.0,31.0,0.731384,0.305725,-0.609558,0.00885,0.0,-0.053435,0.0,9.116919,4.359277,1.092212,0.325391,0.081348,0.405542,-0.30625,-0.235669,0.355298
1621345521.7255347,018,-16.0,-43.0,-65.0,9.0,33.0,0.73114,0.305725,-0.609863,0.008911,0.0,-0.007634,0.0,9.070264,4.226489,0.814673,0.276343,-0.047852,0.135181,-0.029907,-0.19978,0.235669
1621345521.7357872,018,-16.0,-43.0,-67.0,11.0,32.0,0.731079,0.306091,-0.60968,0.009155,0.015267,0.030534,-0.022901,8.813062,4.085327,0.529956,0.021533,-0.19021,-0.147144,0.209351,-0.094507,-0.072974
1621345521.7456071,018,-19.0,-47.0,-70.0,9.0,27.0,0.731201,0.307007,-0.60907,0.009155,0.030534,0.045802,-0.061069,8.518774,4.051831,0.363672,-0.26438,-0.238062,-0.317017,0.303857,0.047852,-0.362476
1621345521.755696,018,-19.0,-43.0,-68.0,9.0,31.0,0.731323,0.30835,-0.608276,0.00885,0.038168,0.045802,-0.083969,8.432642,4.074561,0.356494,-0.339746,-0.239258,-0.327783,0.294287,0.080151,-0.43186
1621345521.7657492,018,-19.0,-45.0,-66.0,14.0,26.0,0.731567,0.309753,-0.6073,0.008362,0.038168,0.038168,-0.091603,8.493652,4.300659,0.514404,-0.26438,-0.040674,-0.175854,0.101685,0.144751,-0.265576
1621345521.7756433,018,-20.0,-41.0,-66.0,9.0,29.0,0.731873,0.310669,-0.606445,0.007751,0.007634,0.022901,-0.053435,8.651563,4.511206,0.72854,-0.094507,0.145947,0.028711,-0.10647,0.13877,-0.016748
1621345521.785522,018,-20.0,-42.0,-68.0,9.0,33.0,0.732056,0.310913,-0.606079,0.007507,0.0,-0.007634,-0.015267,8.795117,4.683472,0.911572,0.052637,0.311035,0.205762,-0.288306,0.135181,0.19978
1621345521.795641,018,-20.0,-42.0,-66.0,9.0,32.0,0.732056,0.310913,-0.606079,0.007385,0.0,-0.022901,0.007634,8.961401,4.794726,0.989331,0.220117,0.421094,0.283521,-0.354102,0.126807,0.404346
1621345521.8055806,018,-19.0,-44.0,-66.0,9.0,29.0,0.731812,0.310913,-0.606323,0.00769,0.022901,-0.022901,0.022901,9.024805,4.730127,0.917554,0.281128,0.361279,0.217725,-0.257202,0.087329,0.427075
1621345521.8154957,018,-19.0,-41.0,-65.0,9.0,28.0,0.731506,0.311035,-0.606689,0.00824,0.030534,-0.022901,0.022901,8.927905,4.665527,0.783569,0.178247,0.303857,0.093311,-0.153125,0.136377,0.300269
1621345521.8257053,018,-19.0,-41.0,-66.0,12.0,33.0,0.73114,0.311157,-0.607056,0.008667,0.015267,-0.015267,0.022901,8.79751,4.518384,0.626855,0.044263,0.161499,-0.05144,-0.005981,0.137573,0.107666
