timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616397620.5602574,004,38.0,-4.0,-21.0,-17.0,48.0,0.698853,-0.046936,-0.697571,-0.151001,0.007634,0.030534,-0.015267,9.49375,1.268066,0.197388,-0.19978,-0.153125,-0.021533,-0.016748,-0.122021,-0.220117
1616397620.5707953,004,40.0,1.0,-12.0,-8.0,60.0,0.699036,-0.04657,-0.697388,-0.151123,0.007634,0.015267,-0.030534,9.402832,1.24773,0.189014,-0.289502,-0.179443,-0.035889,-0.00957,-0.137573,-0.312231
1616397620.580292,004,40.0,-4.0,-23.0,-18.0,49.0,0.699036,-0.046143,-0.697388,-0.151245,0.007634,0.0,-0.030534,9.337036,1.201074,0.181836,-0.354102,-0.233276,-0.043066,-0.015552,-0.18064,-0.385205
1616397620.5906744,004,51.0,5.0,-14.0,-8.0,57.0,0.698853,-0.045654,-0.697571,-0.151245,0.022901,-0.015267,-0.038168,9.340625,1.175952,0.184229,-0.349316,-0.265576,-0.035889,-0.031104,-0.210547,-0.385205
1616397620.6001024,004,33.0,-5.0,-20.0,-17.0,47.0,0.698669,-0.045044,-0.697876,-0.151123,0.030534,-0.022901,-0.030534,9.439917,1.21543,0.215332,-0.250024,-0.234473,0.0,-0.058618,-0.185425,-0.281128
1616397620.6103592,004,45.0,-2.0,-18.0,-7.0,53.0,0.698608,-0.044495,-0.697937,-0.151001,0.022901,0.0,-0.022901,9.576294,1.2896,0.247632,-0.111255,-0.166284,0.033496,-0.075366,-0.131592,-0.132788
1616397620.6205654,004,34.0,-6.0,-19.0,-17.0,45.0,0.698853,-0.044067,-0.697754,-0.151001,0.015267,0.022901,-0.022901,9.648071,1.355396,0.246436,-0.039478,-0.105273,0.026318,-0.052637,-0.086133,-0.053833
1616397620.6301816,004,44.0,-2.0,-8.0,-9.0,56.0,0.699219,-0.04364,-0.697388,-0.151123,0.007634,0.038168,-0.022901,9.681567,1.411621,0.246436,-0.004785,-0.055029,0.015552,-0.028711,-0.046655,-0.011963
1616397620.6400838,004,43.0,-4.0,-19.0,-20.0,49.0,0.699707,-0.043335,-0.696899,-0.151306,-0.007634,0.045802,-0.015267,9.700708,1.42478,0.240454,0.014355,-0.046655,-0.003589,-0.008374,-0.046655,0.005981
1616397620.6500645,004,47.0,1.0,-13.0,-7.0,53.0,0.700317,-0.043152,-0.696228,-0.15155,-0.015267,0.053435,-0.015267,9.620557,1.400854,0.200977,-0.063403,-0.07417,-0.061011,0.038281,-0.076563,-0.075366
1616397620.660133,004,39.0,-3.0,-21.0,3.0,48.0,0.700745,-0.042969,-0.695801,-0.151794,-0.015267,0.038168,-0.022901,9.469824,1.379321,0.173462,-0.214136,-0.100488,-0.101685,0.072974,-0.089722,-0.228491
1616397620.6700099,004,52.0,-1.0,-8.0,-10.0,58.0,0.700867,-0.042786,-0.695618,-0.152161,-0.015267,0.007634,-0.030534,9.358569,1.349414,0.18064,-0.324194,-0.136377,-0.099292,0.062207,-0.10647,-0.343335
1616397620.6802309,004,40.0,-3.0,-18.0,-10.0,47.0,0.700684,-0.042603,-0.69574,-0.152466,-0.007634,-0.022901,-0.038168,9.287989,1.313525,0.191406,-0.393579,-0.179443,-0.086133,0.039478,-0.132788,-0.417505
1616397620.6902075,004,44.0,-6.0,-23.0,-8.0,54.0,0.700195,-0.042236,-0.696106,-0.152771,0.0,-0.045802,-0.045802,9.28081,1.31831,0.218921,-0.398364,-0.185425,-0.047852,0.001196,-0.126807,-0.42229
1616397620.7000363,004,39.0,-3.0,-20.0,-14.0,53.0,0.699646,-0.041809,-0.696655,-0.153137,0.007634,-0.045802,-0.045802,9.381299,1.330273,0.257202,-0.29668,-0.186621,0.002393,-0.047852,-0.129199,-0.321802
1616397620.7101662,004,49.0,0.0,-12.0,-8.0,49.0,0.69928,-0.04126,-0.697021,-0.15332,0.015267,-0.022901,-0.045802,9.575098,1.351807,0.305054,-0.101685,-0.177051,0.059814,-0.102881,-0.135181,-0.12561
1616397620.7200685,004,38.0,1.0,-22.0,-16.0,48.0,0.69928,-0.040649,-0.69696,-0.153503,0.015267,0.007634,-0.038168,9.737793,1.45708,0.339746,0.062207,-0.082544,0.092114,-0.111255,-0.062207,0.050244
1616397620.7299905,004,48.0,0.0,-16.0,-6.0,55.0,0.699646,-0.040161,-0.696594,-0.153809,0.0,0.038168,-0.022901,9.762915,1.607813,0.346924,0.088525,0.057422,0.088525,-0.070581,0.063403,0.098096
