timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616397412.4851284,004,93.0,67.0,60.0,86.0,51.0,0.68335,-0.117065,-0.720642,0.001953,-0.015267,0.0,-0.007634,9.183911,-1.537231,-0.826636,-0.462964,0.057422,-0.178247,0.202173,-0.05144,-0.452197
1616397412.4951367,004,86.0,46.0,44.0,54.0,49.0,0.683289,-0.117126,-0.720703,0.001831,-0.015267,0.0,-0.007634,9.200659,-1.539624,-0.818262,-0.446216,0.053833,-0.168677,0.191406,-0.050244,-0.436646
1616397412.5051541,004,87.0,79.0,78.0,102.0,58.0,0.683228,-0.117188,-0.720764,0.001709,-0.007634,0.0,-0.007634,9.222193,-1.54082,-0.808691,-0.424683,0.05144,-0.156714,0.179443,-0.046655,-0.415112
1616397412.5154872,004,107.0,65.0,108.0,66.0,63.0,0.683167,-0.117188,-0.720764,0.001648,-0.007634,-0.007634,-0.007634,9.235352,-1.550391,-0.789551,-0.411523,0.04187,-0.137573,0.15791,-0.050244,-0.401953
1616397412.5252666,004,85.0,59.0,90.0,102.0,71.0,0.683167,-0.117126,-0.720825,0.001648,0.0,0.0,-0.007634,9.246119,-1.551587,-0.781177,-0.401953,0.039478,-0.128003,0.14834,-0.050244,-0.393579
1616397412.5352259,004,74.0,58.0,86.0,71.0,61.0,0.683105,-0.117004,-0.720886,0.001648,0.0,-0.007634,-0.007634,9.230566,-1.549194,-0.782373,-0.416309,0.039478,-0.128003,0.14834,-0.052637,-0.406738
1616397412.5451236,004,95.0,79.0,68.0,94.0,29.0,0.683044,-0.116882,-0.720947,0.001648,0.0,-0.007634,-0.007634,9.223389,-1.516895,-0.787158,-0.423486,0.070581,-0.131592,0.15791,-0.023926,-0.418701
1616397412.555131,004,96.0,65.0,80.0,96.0,53.0,0.682983,-0.11676,-0.721069,0.001587,0.0,-0.007634,-0.007634,9.249707,-1.455884,-0.797925,-0.398364,0.129199,-0.139966,0.174658,0.034692,-0.403149
1616397412.565155,004,55.0,73.0,63.0,67.0,43.0,0.682861,-0.11676,-0.72113,0.001465,-0.015267,0.0,-0.007634,9.262866,-1.42478,-0.823047,-0.385205,0.15791,-0.162695,0.200977,0.062207,-0.393579
1616397412.5750237,004,88.0,65.0,94.0,90.0,86.0,0.682861,-0.116882,-0.721191,0.001282,-0.015267,0.0,0.0,9.247314,-1.472632,-0.869702,-0.401953,0.108862,-0.208154,0.239258,0.003589,-0.398364
1616397412.5850008,004,112.0,96.0,107.0,96.0,61.0,0.6828,-0.116943,-0.721191,0.001282,0.0,0.0,-0.007634,9.225781,-1.550391,-0.904395,-0.42229,0.0323,-0.24165,0.259595,-0.077759,-0.404346
1616397412.5951781,004,98.0,72.0,80.0,94.0,65.0,0.6828,-0.11676,-0.721252,0.001465,0.015267,0.0,-0.007634,9.183911,-1.556372,-0.893628,-0.46416,0.026318,-0.230884,0.250024,-0.089722,-0.44502
1616397412.6050162,004,86.0,56.0,96.0,35.0,50.0,0.682739,-0.116516,-0.721313,0.001587,0.007634,-0.007634,-0.007634,9.134863,-1.472632,-0.870898,-0.513208,0.108862,-0.206958,0.24165,-0.013159,-0.508423
1616397412.6149411,004,86.0,74.0,57.0,110.0,48.0,0.682556,-0.116455,-0.721497,0.001526,-0.007634,-0.015267,0.0,9.154004,-1.436743,-0.857739,-0.494067,0.142358,-0.189014,0.229687,0.023926,-0.49646
1616397412.6251109,004,112.0,54.0,75.0,77.0,78.0,0.682373,-0.116577,-0.72168,0.001465,-0.007634,-0.015267,0.0,9.181519,-1.509717,-0.870898,-0.466553,0.069385,-0.196191,0.223706,-0.04187,-0.456982
1616397412.6349978,004,86.0,69.0,74.0,87.0,72.0,0.68219,-0.116577,-0.721802,0.001648,0.007634,-0.007634,-0.007634,9.212622,-1.583887,-0.890039,-0.434253,-0.001196,-0.211743,0.226099,-0.107666,-0.411523
1616397412.645201,004,54.0,90.0,95.0,98.0,-39.0,0.682129,-0.116333,-0.721924,0.001831,0.015267,0.0,-0.015267,9.254492,-1.59585,-0.896021,-0.392383,-0.014355,-0.215332,0.226099,-0.113647,-0.368457
1616397412.6550775,004,75.0,58.0,92.0,73.0,58.0,0.68219,-0.116028,-0.721924,0.001892,0.015267,0.007634,-0.015267,9.27124,-1.514502,-0.873291,-0.376831,0.063403,-0.193799,0.216528,-0.0323,-0.367261
1616397412.6651335,004,99.0,68.0,82.0,101.0,61.0,0.682251,-0.115906,-0.721863,0.00177,-0.007634,0.007634,0.0,9.277222,-1.400854,-0.833813,-0.37085,0.173462,-0.156714,0.198584,0.081348,-0.381616
1616397412.6749558,004,65.0,69.0,80.0,84.0,48.0,0.682373,-0.11615,-0.721741,0.001526,-0.030534,0.007634,0.007634,9.265259,-1.393677,-0.830225,-0.384009,0.18064,-0.155518,0.198584,0.086133,-0.395972
1616397412.6850526,004,48.0,90.0,92.0,88.0,43.0,0.682373,-0.116577,-0.721619,0.001343,-0.030534,0.007634,0.007634,9.220996,-1.494165,-0.846973,-0.427075,0.08374,-0.173462,0.202173,-0.017944,-0.421094
1616397412.6949942,004,97.0,65.0,93.0,111.0,81.0,0.682373,-0.116882,-0.721619,0.001404,-0.007634,0.0,0.0,9.152807,-1.628149,-0.864917,-0.495264,-0.044263,-0.19021,0.19978,-0.156714,-0.466553
1616397412.704888,004,99.0,92.0,85.0,99.0,45.0,0.682251,-0.116882,-0.721741,0.001709,0.015267,-0.015267,-0.007634,9.11333,-1.69873,-0.882861,-0.533545,-0.111255,-0.204565,0.204565,-0.230884,-0.492871
1616397412.715077,004,86.0,65.0,95.0,75.0,85.0,0.682068,-0.116455,-0.721924,0.002075,0.030534,-0.015267,-0.015267,9.104956,-1.677197,-0.868506,-0.540723,-0.090918,-0.186621,0.191406,-0.209351,-0.503638
1616397412.725014,004,129.0,73.0,95.0,79.0,103.0,0.681885,-0.115967,-0.722168,0.00238,0.030534,-0.022901,-0.015267,9.139648,-1.561157,-0.819458,-0.50603,0.021533,-0.132788,0.155518,-0.084937,-0.491675
1616397412.7351456,004,70.0,53.0,68.0,63.0,47.0,0.681763,-0.115601,-0.722351,0.00238,0.0,-0.015267,-0.007634,9.21023,-1.425977,-0.771606,-0.436646,0.151929,-0.081348,0.123218,0.059814,-0.447412
1616397412.7447898,004,80.0,48.0,79.0,100.0,77.0,0.681702,-0.115723,-0.722412,0.002136,-0.022901,-0.007634,0.0,9.27124,-1.399658,-0.766821,-0.375635,0.175854,-0.075366,0.118433,0.094507,-0.392383
1616397412.7548246,004,109.0,57.0,95.0,90.0,74.0,0.681641,-0.116089,-0.722412,0.002014,-0.022901,0.0,0.007634,9.304736,-1.495361,-0.801514,-0.342139,0.08374,-0.107666,0.133984,0.005981,-0.342139
1616397412.764755,004,115.0,58.0,91.0,99.0,90.0,0.681702,-0.116333,-0.722351,0.002014,-0.007634,0.007634,0.0,9.321485,-1.612598,-0.838599,-0.325391,-0.028711,-0.145947,0.153125,-0.105273,-0.305054
1616397412.7748191,004,90.0,57.0,63.0,63.0,58.0,0.681824,-0.116333,-0.722229,0.002136,0.007634,0.015267,-0.007634,9.283203,-1.653271,-0.857739,-0.362476,-0.068188,-0.168677,0.169873,-0.154321,-0.333765
1616397412.7848577,004,92.0,69.0,97.0,90.0,59.0,0.681946,-0.116089,-0.722107,0.002258,0.007634,0.007634,-0.007634,9.22937,-1.611401,-0.845776,-0.416309,-0.027515,-0.160303,0.171069,-0.122021,-0.393579
1616397412.794914,004,57.0,40.0,38.0,73.0,43.0,0.682007,-0.115967,-0.722046,0.002197,0.0,0.007634,-0.007634,9.205444,-1.555176,-0.83501,-0.440234,0.025122,-0.151929,0.172266,-0.072974,-0.425879
1616397412.804855,004,101.0,53.0,99.0,78.0,55.0,0.682068,-0.115967,-0.722046,0.002136,-0.007634,0.007634,-0.007634,9.194677,-1.550391,-0.838599,-0.452197,0.029907,-0.156714,0.178247,-0.071777,-0.439038
1616397412.8148925,004,117.0,73.0,99.0,100.0,37.0,0.682068,-0.116089,-0.722046,0.002136,-0.007634,0.0,0.0,9.134863,-1.549194,-0.831421,-0.512012,0.0323,-0.14834,0.172266,-0.077759,-0.498853
1616397412.8249416,004,117.0,61.0,104.0,115.0,55.0,0.681946,-0.11615,-0.722107,0.002136,-0.007634,-0.015267,0.0,9.102564,-1.544409,-0.817065,-0.544312,0.038281,-0.131592,0.159106,-0.075366,-0.532349
1616397412.8348393,004,81.0,69.0,68.0,91.0,49.0,0.681763,-0.116272,-0.72229,0.002075,-0.007634,-0.015267,0.0,9.121704,-1.545605,-0.820654,-0.525171,0.037085,-0.130396,0.156714,-0.072974,-0.513208
1616397412.84477,004,80.0,52.0,84.0,120.0,38.0,0.68158,-0.116333,-0.722473,0.002075,-0.007634,-0.015267,0.0,9.186304,-1.542017,-0.826636,-0.459375,0.040674,-0.130396,0.154321,-0.058618,-0.448608
1616397412.8548045,004,64.0,58.0,54.0,62.0,85.0,0.681458,-0.116455,-0.722534,0.001953,-0.007634,0.0,-0.007634,9.24851,-1.551587,-0.850561,-0.397168,0.031104,-0.151929,0.172266,-0.061011,-0.384009
1616397412.8649569,004,98.0,81.0,78.0,68.0,58.0,0.681519,-0.116455,-0.722473,0.001892,-0.007634,0.007634,-0.007634,9.28081,-1.570728,-0.863721,-0.364868,0.010767,-0.166284,0.18064,-0.077759,-0.34812
1616397412.874822,004,91.0,93.0,85.0,89.0,43.0,0.681641,-0.116516,-0.722351,0.001831,-0.007634,0.015267,-0.007634,9.297559,-1.575513,-0.868506,-0.34812,0.005981,-0.174658,0.187817,-0.080151,-0.330176
1616397412.8847952,004,75.0,86.0,60.0,91.0,39.0,0.681824,-0.116455,-0.722229,0.00177,-0.007634,0.015267,-0.007634,9.289185,-1.577905,-0.866113,-0.35769,0.002393,-0.177051,0.19021,-0.086133,-0.339746
1616397412.8948982,004,68.0,75.0,83.0,89.0,58.0,0.682007,-0.116394,-0.722046,0.001709,0.0,0.015267,-0.007634,9.225781,-1.571924,-0.849365,-0.421094,0.007178,-0.165088,0.18064,-0.089722,-0.403149
1616397412.9047616,004,72.0,74.0,65.0,60.0,75.0,0.682068,-0.116333,-0.721985,0.00177,0.0,0.0,-0.007634,9.146826,-1.54082,-0.808691,-0.500049,0.038281,-0.126807,0.151929,-0.066992,-0.489282
1616397412.914788,004,120.0,57.0,80.0,64.0,66.0,0.682007,-0.116272,-0.722046,0.00177,0.0,-0.015267,-0.007634,9.120508,-1.481006,-0.763232,-0.526367,0.098096,-0.078955,0.11604,-0.005981,-0.527563
1616397412.9247637,004,86.0,69.0,78.0,86.0,65.0,0.681824,-0.116272,-0.722229,0.001709,-0.007634,-0.022901,-0.007634,9.140844,-1.473828,-0.734522,-0.50603,0.104077,-0.045459,0.08374,0.007178,-0.510815
1616397412.9347792,004,93.0,58.0,32.0,114.0,71.0,0.68158,-0.116333,-0.722473,0.001648,-0.007634,-0.022901,0.0,9.179126,-1.48938,-0.721362,-0.467749,0.087329,-0.025122,0.058618,0.001196,-0.472534
1616397412.944878,004,119.0,77.0,66.0,110.0,90.0,0.681396,-0.116333,-0.722656,0.001709,-0.007634,-0.022901,0.0,9.212622,-1.507324,-0.708203,-0.434253,0.069385,-0.007178,0.037085,-0.007178,-0.437842
1616397412.954909,004,95.0,70.0,72.0,89.0,81.0,0.681213,-0.116394,-0.722778,0.001709,0.0,-0.015267,0.0,9.287989,-1.512109,-0.729736,-0.35769,0.065796,-0.023926,0.050244,0.0,-0.360083
1616397412.9648423,004,77.0,73.0,44.0,96.0,95.0,0.681152,-0.116394,-0.722839,0.001709,-0.007634,0.0,0.0,9.352588,-1.472632,-0.740503,-0.293091,0.105273,-0.033496,0.063403,0.046655,-0.302661
1616397412.974303,004,128.0,75.0,95.0,66.0,119.0,0.681213,-0.116516,-0.722717,0.001526,-0.022901,0.007634,0.0,9.34541,-1.441528,-0.747681,-0.300269,0.135181,-0.043066,0.077759,0.072974,-0.313428
1616397412.9841745,004,86.0,68.0,47.0,115.0,63.0,0.681335,-0.11676,-0.722595,0.001282,-0.022901,0.007634,0.0,9.279614,-1.488184,-0.781177,-0.366064,0.088525,-0.078955,0.107666,0.010767,-0.368457
1616397412.9947288,004,112.0,60.0,65.0,89.0,90.0,0.681274,-0.117004,-0.722595,0.001282,-0.015267,0.0,0.0,9.170752,-1.544409,-0.803906,-0.474927,0.035889,-0.100488,0.12561,-0.061011,-0.465356
1616397413.0048733,004,118.0,85.0,66.0,105.0,49.0,0.681091,-0.117188,-0.722778,0.001404,-0.007634,-0.015267,0.0,9.112134,-1.579102,-0.833813,-0.532349,0.004785,-0.12561,0.14834,-0.105273,-0.515601
