timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1621513612.7908428,025,-1.0,-53.0,-75.0,-79.0,36.0,0.745605,0.051697,-0.664307,-0.007751,0.0,-0.015267,-0.007634,9.466235,0.805103,1.014453,-0.233276,-0.050244,-0.082544,0.056226,-0.025122,-0.244043
1621513612.8015454,025,3.0,-53.0,-76.0,-74.0,37.0,0.745544,0.051758,-0.664429,-0.007751,0.0,-0.007634,-0.007634,9.463842,0.808691,1.006079,-0.236865,-0.047852,-0.088525,0.062207,-0.021533,-0.247632
1621513612.8109453,025,0.0,-52.0,-79.0,-78.0,33.0,0.745422,0.051819,-0.66449,-0.007751,0.0,-0.007634,-0.007634,9.456665,0.813477,1.004883,-0.242847,-0.044263,-0.087329,0.059814,-0.017944,-0.253613
1621513612.8208044,025,-3.0,-53.0,-78.0,-80.0,34.0,0.7453,0.05188,-0.664612,-0.007812,0.0,-0.015267,-0.007634,9.473413,0.799121,0.996509,-0.226099,-0.059814,-0.092114,0.068188,-0.034692,-0.239258
1621513612.8306732,025,-3.0,-54.0,-74.0,-76.0,36.0,0.745239,0.05188,-0.664734,-0.007874,0.0,-0.007634,-0.007634,9.49375,0.805103,1.003687,-0.206958,-0.055029,-0.082544,0.059814,-0.0323,-0.217725
1621513612.841003,025,-3.0,-51.0,-76.0,-77.0,38.0,0.745178,0.051941,-0.664795,-0.007874,-0.007634,-0.007634,-0.007634,9.497339,0.801514,0.995313,-0.203369,-0.058618,-0.088525,0.066992,-0.035889,-0.215332
1621513612.8508296,025,1.0,-52.0,-71.0,-74.0,36.0,0.745117,0.051941,-0.664856,-0.007874,0.0,-0.007634,-0.007634,9.462646,0.778784,0.958228,-0.238062,-0.081348,-0.124414,0.099292,-0.052637,-0.256006
1621513612.860595,025,-1.0,-52.0,-76.0,-76.0,36.0,0.744995,0.052063,-0.664978,-0.007812,0.007634,-0.015267,-0.007634,9.442309,0.759644,0.939087,-0.259595,-0.101685,-0.139966,0.113647,-0.070581,-0.281128
1621513612.8706808,025,-1.0,-52.0,-77.0,-76.0,33.0,0.744812,0.052307,-0.665161,-0.00769,0.015267,-0.015267,-0.007634,9.455469,0.721362,0.939087,-0.246436,-0.142358,-0.135181,0.113647,-0.111255,-0.270361
1621513612.8808277,025,0.0,-52.0,-74.0,-74.0,36.0,0.744629,0.052612,-0.665344,-0.007385,0.022901,-0.015267,-0.007634,9.478198,0.734522,0.943872,-0.223706,-0.129199,-0.124414,0.105273,-0.101685,-0.246436
1621513612.890783,025,-3.0,-50.0,-74.0,-76.0,44.0,0.744568,0.05304,-0.665405,-0.007141,0.022901,-0.007634,-0.007634,9.482984,0.77041,0.955835,-0.220117,-0.095703,-0.110059,0.088525,-0.069385,-0.238062
1621513612.9009054,025,0.0,-52.0,-75.0,-73.0,37.0,0.744507,0.053406,-0.665466,-0.006958,0.022901,-0.007634,-0.007634,9.477002,0.832617,0.965405,-0.226099,-0.037085,-0.098096,0.072974,-0.010767,-0.236865
1621513612.910587,025,0.0,-53.0,-76.0,-77.0,36.0,0.744446,0.053711,-0.665527,-0.006897,0.007634,-0.007634,-0.007634,9.457861,0.90918,0.980957,-0.245239,0.034692,-0.081348,0.050244,0.059814,-0.247632
