timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1619971810.0289834,010,51.0,56.0,36.0,59.0,-13.0,0.797546,0.03894,-0.600281,0.045044,0.0,0.0,0.0,9.171948,-0.015552,2.499048,-0.245239,-0.093311,-0.208154,0.141162,-0.07417,-0.293091
1619971810.0393016,010,52.0,54.0,51.0,58.0,-14.0,0.797607,0.03894,-0.600159,0.045227,0.007634,0.007634,0.0,9.171948,-0.003589,2.493066,-0.244043,-0.080151,-0.216528,0.14834,-0.059814,-0.294287
1619971810.0492823,010,52.0,52.0,48.0,58.0,-24.0,0.797729,0.039062,-0.600037,0.045288,0.007634,0.007634,-0.007634,9.149219,0.015552,2.501441,-0.266772,-0.062207,-0.210547,0.133984,-0.043066,-0.314624
1619971810.059149,010,53.0,56.0,48.0,58.0,-17.0,0.797791,0.039185,-0.599976,0.04541,0.007634,0.007634,-0.007634,9.134863,0.019141,2.507422,-0.281128,-0.058618,-0.206958,0.12561,-0.040674,-0.327783
1619971810.0697196,010,50.0,53.0,38.0,58.0,-16.0,0.797791,0.039246,-0.599915,0.045471,0.0,0.0,-0.007634,9.120508,0.0323,2.5146,-0.294287,-0.046655,-0.200977,0.114844,-0.029907,-0.33855
1619971810.0792446,010,52.0,53.0,48.0,56.0,-16.0,0.797791,0.039307,-0.599915,0.045471,0.0,0.0,0.0,9.119311,0.046655,2.521777,-0.295483,-0.0323,-0.192603,0.105273,-0.016748,-0.337354
1619971810.0890758,010,51.0,53.0,48.0,57.0,-16.0,0.797791,0.039368,-0.599915,0.045532,-0.007634,0.0,0.0,9.121704,0.066992,2.539722,-0.293091,-0.013159,-0.174658,0.086133,0.0,-0.328979
1619971810.098934,010,52.0,53.0,46.0,58.0,-15.0,0.797791,0.039307,-0.599976,0.045471,-0.015267,-0.007634,0.0,9.142041,0.093311,2.56604,-0.27395,0.013159,-0.14834,0.063403,0.022729,-0.303857
1619971810.1091874,010,51.0,51.0,48.0,59.0,-17.0,0.797729,0.039124,-0.599976,0.045288,-0.015267,-0.007634,0.0,9.181519,0.087329,2.582788,-0.233276,0.007178,-0.130396,0.058618,0.015552,-0.259595
1619971810.1191778,010,53.0,53.0,47.0,58.0,-17.0,0.797791,0.03894,-0.599976,0.045227,-0.015267,0.0,0.0,9.222193,0.040674,2.583984,-0.193799,-0.035889,-0.130396,0.07417,-0.025122,-0.22251
1619971810.1292565,010,51.0,54.0,48.0,58.0,-17.0,0.797852,0.038757,-0.599915,0.045288,0.0,0.007634,0.0,9.22937,-0.015552,2.581592,-0.185425,-0.088525,-0.133984,0.086133,-0.076563,-0.215332
1619971810.1389945,010,53.0,53.0,50.0,57.0,-16.0,0.797913,0.038818,-0.599792,0.045471,0.007634,0.007634,0.0,9.183911,-0.019141,2.587573,-0.230884,-0.090918,-0.131592,0.071777,-0.080151,-0.258398
