timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616161716.0517647,002,51.0,-1.0,-34.0,76.0,59.0,0.717285,0.688477,-0.107178,-0.000671,-0.015267,-0.015267,0.0,1.634131,10.474707,0.208154,0.136377,0.79314,-0.075366,0.027515,0.094507,0.801514
1616161716.0618327,002,53.0,-2.0,-16.0,79.0,58.0,0.717285,0.688416,-0.1073,-0.000732,-0.007634,-0.015267,-0.007634,1.642505,10.417285,0.194995,0.143555,0.736914,-0.089722,0.045459,0.105273,0.746484
1616161716.071661,002,53.0,-1.0,-16.0,73.0,58.0,0.717163,0.688538,-0.107361,-0.000854,0.0,-0.015267,-0.007634,1.653271,10.395752,0.187817,0.155518,0.715381,-0.093311,0.061011,0.105273,0.727344
1616161716.0817819,002,47.0,-1.0,-15.0,77.0,61.0,0.71698,0.68866,-0.107483,-0.000916,0.007634,-0.015267,-0.007634,1.661646,10.414892,0.179443,0.162695,0.734522,-0.096899,0.065796,0.108862,0.746484
1616161716.091721,002,53.0,-3.0,-6.0,66.0,55.0,0.716858,0.688782,-0.107605,-0.000977,0.0,-0.015267,0.0,1.654468,10.442408,0.163892,0.155518,0.762036,-0.108862,0.056226,0.122021,0.772803
1616161716.101561,002,49.0,0.0,-21.0,76.0,57.0,0.716736,0.688904,-0.107727,-0.001099,0.0,-0.015267,-0.007634,1.652075,10.461548,0.143555,0.153125,0.781177,-0.12561,0.053833,0.139966,0.790747
1616161716.111669,002,54.0,5.0,-11.0,76.0,58.0,0.716675,0.688965,-0.107788,-0.001221,-0.007634,-0.015267,-0.007634,1.649683,10.484278,0.135181,0.151929,0.803906,-0.131592,0.050244,0.147144,0.813477
1616161716.1216671,002,50.0,-3.0,-12.0,78.0,56.0,0.716675,0.688965,-0.107849,-0.001404,-0.007634,-0.015267,-0.007634,1.64729,10.507007,0.131592,0.150732,0.825439,-0.135181,0.046655,0.151929,0.833813
1616161716.13181,002,48.0,1.0,-17.0,81.0,57.0,0.716736,0.688904,-0.10791,-0.001587,-0.015267,-0.015267,-0.007634,1.655664,10.493848,0.120825,0.160303,0.81228,-0.14834,0.059814,0.162695,0.821851
1616161716.1417053,002,47.0,-6.0,-15.0,75.0,57.0,0.716736,0.688904,-0.107971,-0.001709,-0.007634,-0.007634,-0.007634,1.676001,10.465137,0.11604,0.181836,0.783569,-0.153125,0.086133,0.162695,0.796728
1616161716.1516998,002,45.0,-2.0,-20.0,84.0,56.0,0.716736,0.688843,-0.107971,-0.00177,-0.007634,-0.007634,-0.007634,1.687964,10.450781,0.12561,0.194995,0.769214,-0.143555,0.100488,0.150732,0.784766
