timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1617451584.3055103,007,45.0,-20.0,-29.0,-28.0,71.0,0.800598,0.063293,-0.595825,0.000916,-0.007634,-0.030534,-0.007634,9.07146,0.937891,2.578003,-0.278735,-0.044263,-0.184229,0.098096,-0.003589,-0.321802
1617451584.3155284,007,42.0,-20.0,-28.0,-28.0,61.0,0.800354,0.063293,-0.596191,0.000916,0.0,-0.022901,0.0,9.131274,0.913965,2.548096,-0.221313,-0.068188,-0.205762,0.137573,-0.029907,-0.275146
1617451584.3254588,007,45.0,-19.0,-30.0,-29.0,69.0,0.800171,0.063293,-0.596436,0.000977,0.0,-0.015267,0.0,9.179126,0.898413,2.531348,-0.175854,-0.082544,-0.217725,0.162695,-0.045459,-0.236865
1617451584.3355997,007,45.0,-22.0,-28.0,-29.0,67.0,0.80011,0.063293,-0.596497,0.001099,0.0,0.0,0.0,9.195874,0.869702,2.546899,-0.159106,-0.108862,-0.19978,0.153125,-0.075366,-0.217725
1617451584.34548,007,44.0,-20.0,-27.0,-28.0,67.0,0.800171,0.063354,-0.596375,0.001221,0.007634,0.007634,-0.007634,9.176733,0.845776,2.568433,-0.177051,-0.132788,-0.18064,0.130396,-0.099292,-0.23208
1617451584.3557508,007,44.0,-21.0,-28.0,40.0,68.0,0.800293,0.063477,-0.596252,0.001404,0.015267,0.007634,-0.007634,9.095386,0.858936,2.595947,-0.258398,-0.119629,-0.156714,0.08374,-0.082544,-0.301465
1617451584.3654797,007,42.0,-20.0,-26.0,-27.0,68.0,0.800293,0.063721,-0.596191,0.001526,0.015267,0.0,-0.007634,9.009253,0.887646,2.625854,-0.343335,-0.093311,-0.126807,0.028711,-0.053833,-0.372046
1617451584.3746812,007,43.0,-21.0,-28.0,-33.0,65.0,0.800293,0.063965,-0.596191,0.001648,0.015267,-0.015267,0.0,8.943457,0.946265,2.629443,-0.409131,-0.037085,-0.123218,0.001196,0.005981,-0.428271
1617451584.3846362,007,43.0,-21.0,-28.0,-30.0,68.0,0.80011,0.064209,-0.596436,0.001709,0.007634,-0.030534,-0.007634,8.911158,1.009668,2.631836,-0.443823,0.021533,-0.114844,-0.019141,0.065796,-0.453394
1617451584.3956234,007,43.0,-21.0,-26.0,-29.0,68.0,0.799805,0.064331,-0.596802,0.001587,-0.007634,-0.038168,-0.007634,8.951831,1.059912,2.659351,-0.405542,0.069385,-0.077759,-0.047852,0.10647,-0.400757
1617451584.4054425,007,46.0,-20.0,-27.0,-25.0,65.0,0.799622,0.06427,-0.597046,0.001404,-0.015267,-0.030534,0.0,9.072657,1.077856,2.713184,-0.285913,0.086133,-0.017944,-0.070581,0.107666,-0.269165
1617451584.4155354,007,42.0,-20.0,-28.0,-28.0,68.0,0.7995,0.064026,-0.597229,0.001221,-0.030534,-0.015267,0.0,9.175537,1.051538,2.727539,-0.184229,0.062207,0.0,-0.057422,0.075366,-0.168677
1617451584.4255106,007,44.0,-21.0,-28.0,-28.0,71.0,0.7995,0.06366,-0.59729,0.000977,-0.030534,-0.007634,-0.007634,9.241333,0.971387,2.703613,-0.118433,-0.014355,-0.023926,-0.00957,-0.002393,-0.120825
1617451584.4347577,007,45.0,-20.0,-25.0,-32.0,67.0,0.7995,0.063293,-0.59729,0.000732,-0.022901,0.0,-0.007634,9.270044,0.87688,2.64021,-0.089722,-0.105273,-0.087329,0.0646,-0.088525,-0.119629
1617451584.445441,007,44.0,-20.0,-30.0,-29.0,69.0,0.7995,0.06311,-0.59729,0.00061,-0.015267,0.0,-0.007634,9.235352,0.827832,2.557666,-0.124414,-0.153125,-0.171069,0.13877,-0.124414,-0.18064
1617451584.4548175,007,43.0,-20.0,-28.0,-30.0,67.0,0.799438,0.063049,-0.597412,0.000488,-0.007634,0.0,-0.015267,9.1875,0.819458,2.472729,-0.173462,-0.162695,-0.253613,0.204565,-0.122021,-0.252417
1617451584.464948,007,45.0,-20.0,-28.0,-30.0,65.0,0.799316,0.063171,-0.597534,0.000427,0.0,-0.007634,-0.015267,9.176733,0.832617,2.446411,-0.184229,-0.151929,-0.276343,0.22251,-0.108862,-0.267969
1617451584.4755974,007,45.0,-18.0,-24.0,-29.0,71.0,0.799255,0.063232,-0.597656,0.000305,0.0,-0.007634,-0.015267,9.198267,0.864917,2.476318,-0.163892,-0.122021,-0.244043,0.194995,-0.08374,-0.235669
