timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616136672.6862354,001,8.0,-6.0,-14.0,-14.0,-13.0,0.694336,-0.034058,-0.718811,0.00415,0.0,-0.007634,0.007634,9.442309,-0.519189,-0.519189,-0.336157,0.002393,-0.168677,0.179443,-0.022729,-0.328979
1616136672.6955125,001,11.0,-6.0,-16.0,-17.0,-13.0,0.694275,-0.03418,-0.718872,0.004333,0.0,-0.007634,0.007634,9.436328,-0.519189,-0.527563,-0.342139,0.005981,-0.174658,0.185425,-0.019141,-0.334961
1616136672.7060046,001,7.0,-6.0,-16.0,-14.0,-11.0,0.694214,-0.034302,-0.718994,0.004456,0.0,-0.007634,0.007634,9.426758,-0.523975,-0.532349,-0.352905,0.004785,-0.177051,0.187817,-0.021533,-0.345728
1616136672.7154741,001,7.0,-5.0,-16.0,-16.0,-13.0,0.694092,-0.034363,-0.719055,0.004578,0.0,-0.007634,0.007634,9.413599,-0.527563,-0.541919,-0.364868,0.003589,-0.184229,0.196191,-0.023926,-0.356494
1616136672.725488,001,9.0,-6.0,-15.0,-16.0,-13.0,0.693909,-0.034485,-0.719177,0.0047,0.0,-0.007634,0.007634,9.411206,-0.535937,-0.537134,-0.366064,0.0,-0.174658,0.186621,-0.027515,-0.35769
1616136672.7362607,001,7.0,-6.0,-15.0,-12.0,-12.0,0.693787,-0.034546,-0.719299,0.004822,0.0,-0.007634,0.007634,9.418384,-0.543115,-0.539526,-0.358887,-0.004785,-0.174658,0.186621,-0.031104,-0.350513
1616136672.7455418,001,8.0,-5.0,-15.0,-13.0,-13.0,0.693665,-0.034607,-0.719421,0.005005,0.0,-0.007634,0.007634,9.414795,-0.5479,-0.543115,-0.362476,-0.005981,-0.174658,0.186621,-0.033496,-0.354102
1616136672.755344,001,6.0,-4.0,-15.0,-17.0,-9.0,0.693542,-0.034668,-0.719543,0.005188,0.0,-0.007634,0.007634,9.398046,-0.549097,-0.540723,-0.379224,-0.003589,-0.168677,0.18064,-0.031104,-0.37085
1616136672.765468,001,8.0,-6.0,-16.0,-14.0,-8.0,0.69342,-0.034729,-0.719666,0.005371,0.0,-0.007634,0.007634,9.38728,-0.553882,-0.540723,-0.38999,-0.005981,-0.165088,0.178247,-0.034692,-0.381616
1616136672.775435,001,7.0,-6.0,-15.0,-12.0,-11.0,0.693298,-0.034729,-0.719788,0.005554,0.0,-0.015267,0.0,9.386084,-0.56106,-0.540723,-0.38999,-0.010767,-0.161499,0.174658,-0.039478,-0.381616
1616136672.7853944,001,8.0,-6.0,-15.0,-13.0,-11.0,0.693176,-0.034729,-0.71991,0.005737,0.007634,-0.007634,0.0,9.383692,-0.564648,-0.553882,-0.392383,-0.010767,-0.171069,0.184229,-0.039478,-0.384009
1616136672.796268,001,6.0,-6.0,-16.0,-17.0,-11.0,0.693054,-0.034668,-0.720032,0.00592,0.007634,-0.007634,0.0,9.389673,-0.553882,-0.553882,-0.386401,0.0,-0.168677,0.181836,-0.028711,-0.378027
1616136672.8053427,001,8.0,-6.0,-18.0,-13.0,-12.0,0.692932,-0.034607,-0.720154,0.006104,0.007634,-0.007634,0.0,9.383692,-0.540723,-0.556274,-0.392383,0.014355,-0.16748,0.181836,-0.014355,-0.385205
1616136672.8155878,001,7.0,-6.0,-16.0,-13.0,-9.0,0.692871,-0.034607,-0.720215,0.006287,0.0,-0.007634,0.0,9.380102,-0.527563,-0.558667,-0.395972,0.031104,-0.16748,0.183032,0.001196,-0.38999
1616136672.82528,001,7.0,-6.0,-16.0,-17.0,-11.0,0.692749,-0.034607,-0.720337,0.006409,0.0,-0.007634,0.007634,9.37771,-0.526367,-0.558667,-0.398364,0.033496,-0.165088,0.18064,0.003589,-0.392383
