timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616134319.6993413,001,73.0,58.0,66.0,83.0,59.0,0.745667,-0.044922,-0.664795,-0.002075,0.0,0.0,0.0,9.369336,-0.634033,0.864917,-0.34812,-0.003589,-0.23208,0.189014,-0.039478,-0.37085
1616134319.709207,001,75.0,55.0,72.0,78.0,60.0,0.745667,-0.044922,-0.664795,-0.002075,0.0,0.0,0.0,9.344213,-0.638818,0.868506,-0.373242,-0.008374,-0.228491,0.181836,-0.044263,-0.394775
1616134319.7190814,001,75.0,58.0,68.0,83.0,64.0,0.745605,-0.044922,-0.664856,-0.002014,0.0,0.0,0.0,9.334643,-0.625659,0.890039,-0.382812,0.003589,-0.205762,0.159106,-0.0323,-0.401953
1616134319.7291756,001,75.0,58.0,66.0,80.0,58.0,0.745605,-0.044983,-0.664856,-0.002014,-0.007634,-0.007634,0.0,9.332251,-0.607715,0.906787,-0.385205,0.022729,-0.189014,0.143555,-0.011963,-0.404346
1616134319.7392983,001,74.0,58.0,68.0,79.0,60.0,0.745544,-0.045044,-0.664917,-0.002075,-0.007634,-0.007634,0.0,9.344213,-0.606519,0.916357,-0.373242,0.023926,-0.178247,0.133984,-0.00957,-0.391187
1616134319.749188,001,73.0,58.0,68.0,83.0,59.0,0.745483,-0.045105,-0.665039,-0.002075,-0.007634,-0.007634,0.0,9.376513,-0.623267,0.922339,-0.342139,0.008374,-0.168677,0.128003,-0.022729,-0.35769
1616134319.7591777,001,72.0,58.0,66.0,82.0,61.0,0.745422,-0.045166,-0.665039,-0.002014,0.0,0.0,0.0,9.408813,-0.645996,0.915161,-0.308643,-0.011963,-0.175854,0.137573,-0.040674,-0.324194
1616134319.7693496,001,76.0,58.0,68.0,86.0,65.0,0.745422,-0.045166,-0.665039,-0.002014,0.0,0.0,-0.007634,9.427954,-0.643604,0.902002,-0.289502,-0.00957,-0.189014,0.153125,-0.038281,-0.307446
1616134319.7792666,001,75.0,58.0,66.0,80.0,58.0,0.745483,-0.045105,-0.664978,-0.002014,0.0,0.007634,-0.007634,9.429151,-0.614893,0.902002,-0.288306,0.016748,-0.19021,0.155518,-0.011963,-0.307446
1616134319.7892709,001,74.0,58.0,67.0,135.0,56.0,0.745544,-0.045166,-0.664917,-0.002075,-0.007634,0.007634,0.0,9.41958,-0.605322,0.894824,-0.297876,0.027515,-0.198584,0.163892,-0.002393,-0.318213
1616134319.799151,001,73.0,58.0,67.0,80.0,60.0,0.745605,-0.045227,-0.664795,-0.002075,-0.007634,0.007634,0.0,9.386084,-0.62207,0.885254,-0.330176,0.010767,-0.210547,0.169873,-0.022729,-0.350513
1616134319.8091767,001,72.0,58.0,65.0,79.0,58.0,0.745667,-0.045349,-0.664795,-0.002075,-0.007634,0.0,0.0,9.340625,-0.638818,0.882861,-0.376831,-0.002393,-0.214136,0.16748,-0.038281,-0.397168
1616134319.819159,001,75.0,58.0,67.0,82.0,61.0,0.745667,-0.04541,-0.664795,-0.002014,0.0,-0.007634,0.0,9.332251,-0.645996,0.902002,-0.385205,-0.008374,-0.194995,0.147144,-0.043066,-0.403149
1616134319.8291469,001,74.0,58.0,68.0,80.0,59.0,0.745605,-0.04541,-0.664856,-0.001953,0.0,-0.007634,0.0,9.34541,-0.620874,0.925928,-0.372046,0.016748,-0.169873,0.12561,-0.015552,-0.388794
1616134319.8393,001,72.0,58.0,65.0,80.0,58.0,0.745544,-0.045471,-0.664917,-0.001953,-0.007634,-0.007634,0.0,9.365747,-0.588574,0.953442,-0.351709,0.050244,-0.139966,0.100488,0.019141,-0.367261
1616134319.8491666,001,74.0,58.0,66.0,80.0,59.0,0.745483,-0.045593,-0.664917,-0.002014,-0.015267,-0.007634,0.0,9.395655,-0.593359,0.971387,-0.320605,0.045459,-0.120825,0.084937,0.017944,-0.333765
1616134319.859215,001,74.0,58.0,69.0,79.0,61.0,0.745483,-0.045776,-0.664917,-0.002014,-0.007634,0.0,0.0,9.413599,-0.608911,0.968994,-0.302661,0.033496,-0.123218,0.088525,0.005981,-0.31582
1616134319.8692675,001,70.0,59.0,65.0,83.0,60.0,0.745483,-0.045898,-0.664917,-0.001953,-0.007634,0.0,0.0,9.405225,-0.617285,0.973779,-0.311035,0.027515,-0.118433,0.082544,0.0,-0.322998
1616134319.8791502,001,73.0,58.0,66.0,80.0,60.0,0.745483,-0.045959,-0.664917,-0.001953,-0.007634,0.0,0.0,9.388476,-0.617285,0.973779,-0.327783,0.028711,-0.118433,0.080151,0.0,-0.339746
1616134319.8892937,001,72.0,58.0,66.0,80.0,61.0,0.745483,-0.046082,-0.664917,-0.001953,-0.007634,-0.007634,0.0,9.358569,-0.62207,0.979761,-0.35769,0.025122,-0.112451,0.070581,-0.003589,-0.368457
1616134319.8990226,001,75.0,58.0,66.0,80.0,63.0,0.745361,-0.046204,-0.665039,-0.001892,-0.007634,-0.015267,0.0,9.332251,-0.638818,0.978564,-0.384009,0.010767,-0.110059,0.0646,-0.019141,-0.393579
1616134319.9092073,001,73.0,58.0,66.0,78.0,60.0,0.745239,-0.046326,-0.665222,-0.001831,-0.007634,-0.015267,0.0,9.333447,-0.656763,0.974976,-0.384009,-0.003589,-0.110059,0.0646,-0.033496,-0.392383
1616134319.9192536,001,73.0,58.0,65.0,80.0,61.0,0.745056,-0.046448,-0.665344,-0.00177,-0.007634,-0.015267,0.0,9.35498,-0.656763,0.979761,-0.362476,-0.001196,-0.100488,0.057422,-0.028711,-0.369653
1616134319.9291675,001,73.0,59.0,68.0,80.0,60.0,0.744934,-0.046509,-0.665527,-0.00177,-0.007634,-0.015267,0.0,9.376513,-0.655566,0.98335,-0.342139,0.0,-0.092114,0.05144,-0.026318,-0.349316
1616134319.9392743,001,76.0,58.0,67.0,78.0,61.0,0.744812,-0.046631,-0.665649,-0.00177,-0.007634,-0.015267,0.0,9.382495,-0.662744,0.978564,-0.336157,-0.004785,-0.093311,0.053833,-0.031104,-0.342139
1616134319.949156,001,73.0,58.0,66.0,80.0,59.0,0.74469,-0.046753,-0.665771,-0.001709,-0.007634,-0.015267,0.0,9.370532,-0.661548,0.968994,-0.34812,-0.001196,-0.099292,0.058618,-0.028711,-0.355298
1616134319.9591937,001,73.0,58.0,66.0,86.0,61.0,0.744568,-0.046875,-0.665894,-0.001709,-0.007634,-0.015267,0.0,9.370532,-0.659155,0.968994,-0.34812,0.002393,-0.096899,0.056226,-0.025122,-0.355298
1616134319.9691625,001,74.0,59.0,67.0,84.0,62.0,0.744507,-0.047058,-0.665955,-0.001709,-0.007634,-0.007634,0.0,9.378906,-0.660352,0.959424,-0.339746,0.003589,-0.104077,0.0646,-0.023926,-0.34812
1616134319.9790576,001,75.0,58.0,67.0,82.0,62.0,0.744385,-0.047241,-0.666077,-0.001709,-0.015267,-0.007634,0.0,9.382495,-0.661548,0.940283,-0.336157,0.004785,-0.119629,0.080151,-0.023926,-0.345728
1616134319.989144,001,76.0,58.0,67.0,80.0,63.0,0.744263,-0.047424,-0.666199,-0.00177,-0.015267,-0.007634,0.0,9.369336,-0.665137,0.916357,-0.350513,0.002393,-0.139966,0.099292,-0.028711,-0.362476
1616134319.998577,001,73.0,58.0,69.0,80.0,60.0,0.744141,-0.047668,-0.666321,-0.00177,-0.015267,-0.007634,0.0,9.360962,-0.671118,0.890039,-0.358887,0.0,-0.162695,0.120825,-0.033496,-0.373242
1616134320.0085616,001,73.0,59.0,66.0,82.0,61.0,0.744019,-0.047852,-0.666443,-0.001831,-0.015267,-0.007634,0.0,9.359766,-0.692651,0.858936,-0.360083,-0.017944,-0.19021,0.147144,-0.053833,-0.375635
