timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1620725030.2701597,014,29.0,58.0,54.0,63.0,60.0,0.86853,0.103821,-0.484558,0.004456,0.0,0.007634,-0.007634,8.164673,1.677197,4.752856,-0.092114,-0.046655,-0.233276,0.151929,0.005981,-0.203369
1620725030.280191,014,29.0,58.0,60.0,63.0,61.0,0.868591,0.103943,-0.484497,0.004395,0.0,0.007634,-0.007634,8.174243,1.665234,4.737305,-0.082544,-0.062207,-0.250024,0.172266,-0.005981,-0.206958
1620725030.2901883,014,29.0,57.0,52.0,65.0,61.0,0.868652,0.104126,-0.484314,0.004395,0.007634,0.007634,-0.015267,8.169458,1.658057,4.734912,-0.084937,-0.072974,-0.25481,0.175854,-0.015552,-0.214136
1620725030.3002057,014,25.0,56.0,53.0,66.0,59.0,0.868713,0.10437,-0.484131,0.004333,0.007634,0.007634,-0.015267,8.157495,1.692749,4.750464,-0.094507,-0.043066,-0.24165,0.156714,0.010767,-0.209351
1620725030.3102505,014,29.0,57.0,56.0,62.0,58.0,0.868774,0.104553,-0.484009,0.004272,0.0,0.007634,-0.015267,8.156299,1.757349,4.773193,-0.093311,0.016748,-0.220117,0.132788,0.065796,-0.186621
1620725030.3202655,014,27.0,57.0,54.0,62.0,58.0,0.868835,0.104736,-0.483826,0.004089,-0.007634,0.007634,-0.015267,8.176636,1.821948,4.799512,-0.070581,0.076563,-0.196191,0.118433,0.117236,-0.144751
1620725030.3303788,014,27.0,56.0,54.0,62.0,59.0,0.868896,0.104736,-0.483765,0.003967,-0.015267,0.0,-0.007634,8.176636,1.835107,4.82583,-0.069385,0.088525,-0.171069,0.096899,0.124414,-0.129199
1620725030.3403354,014,29.0,55.0,53.0,63.0,60.0,0.868896,0.104736,-0.483704,0.003845,-0.007634,0.0,-0.007634,8.183813,1.841089,4.850952,-0.061011,0.093311,-0.147144,0.080151,0.123218,-0.108862
1620725030.3502042,014,27.0,55.0,52.0,60.0,63.0,0.868896,0.104736,-0.483765,0.003784,-0.007634,-0.007634,-0.007634,8.229273,1.839893,4.855737,-0.016748,0.090918,-0.141162,0.099292,0.11604,-0.069385
1620725030.3602612,014,25.0,56.0,53.0,58.0,62.0,0.868835,0.104919,-0.483765,0.003662,0.0,0.0,-0.015267,8.262769,1.817163,4.852149,0.016748,0.0646,-0.143555,0.122021,0.087329,-0.046655
