timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1620725719.401671,014,-25.0,-24.0,-36.0,-39.0,-31.0,0.715454,0.079712,-0.691895,0.055298,-0.007634,-0.022901,0.0,9.584668,0.285913,0.136377,-0.203369,-0.081348,-0.155518,0.160303,-0.043066,-0.210547
1620725719.4117131,014,-24.0,-22.0,-35.0,-40.0,-26.0,0.71521,0.079529,-0.692139,0.055359,-0.007634,-0.015267,0.0,9.601416,0.233276,0.105273,-0.186621,-0.130396,-0.18064,0.194995,-0.087329,-0.196191
1620725719.4215672,014,-23.0,-22.0,-34.0,-39.0,-27.0,0.715088,0.079529,-0.692261,0.055481,0.0,-0.007634,0.0,9.608594,0.236865,0.08374,-0.179443,-0.124414,-0.198584,0.211743,-0.077759,-0.189014
1620725719.4317648,014,-25.0,-23.0,-34.0,-69.0,-17.0,0.715027,0.079529,-0.692322,0.055542,0.0,0.0,-0.007634,9.593042,0.228491,0.071777,-0.194995,-0.131592,-0.209351,0.22251,-0.082544,-0.204565
1620725719.4415414,014,-25.0,-25.0,-35.0,-39.0,-27.0,0.715027,0.07959,-0.692322,0.055664,0.0,0.0,-0.007634,9.552368,0.214136,0.069385,-0.236865,-0.144751,-0.211743,0.226099,-0.093311,-0.247632
1620725719.4519613,014,-24.0,-23.0,-35.0,-39.0,-28.0,0.715027,0.079651,-0.692322,0.055786,0.007634,0.0,-0.007634,9.479395,0.19021,0.078955,-0.309839,-0.168677,-0.202173,0.218921,-0.117236,-0.320605
1620725719.461673,014,-23.0,-23.0,-34.0,-39.0,-27.0,0.714966,0.079773,-0.692322,0.05603,0.015267,-0.007634,0.0,9.415991,0.169873,0.092114,-0.373242,-0.186621,-0.187817,0.205762,-0.135181,-0.384009
1620725719.471681,014,-23.0,-24.0,-34.0,-39.0,-25.0,0.714783,0.080017,-0.692444,0.056396,0.022901,-0.015267,0.0,9.356176,0.131592,0.110059,-0.433057,-0.223706,-0.166284,0.19021,-0.173462,-0.44502
1620725719.481699,014,-24.0,-22.0,-35.0,-37.0,-24.0,0.714539,0.080322,-0.692627,0.056885,0.038168,-0.022901,0.0,9.363355,0.149536,0.145947,-0.425879,-0.202173,-0.124414,0.145947,-0.160303,-0.435449
1620725719.4916809,014,-24.0,-25.0,-35.0,-39.0,-53.0,0.714172,0.080811,-0.692932,0.057251,0.030534,-0.030534,-0.007634,9.425562,0.24165,0.193799,-0.363672,-0.111255,-0.066992,0.07417,-0.084937,-0.368457
1620725719.5015547,014,-26.0,-20.0,-36.0,-40.0,-28.0,0.713928,0.081238,-0.693115,0.057434,0.015267,-0.030534,-0.007634,9.52605,0.350513,0.228491,-0.263184,-0.005981,-0.025122,0.016748,0.005981,-0.263184
1620725719.5120306,014,-23.0,-25.0,-35.0,-39.0,-28.0,0.713745,0.081421,-0.693237,0.057312,0.0,-0.015267,-0.007634,9.636108,0.418701,0.23208,-0.153125,0.057422,-0.016748,0.0,0.063403,-0.150732
1620725719.5219305,014,-23.0,-23.0,-36.0,-39.0,-28.0,0.713806,0.081421,-0.693237,0.057068,-0.015267,0.0,-0.007634,9.718653,0.448608,0.221313,-0.070581,0.08374,-0.028711,0.00957,0.089722,-0.066992
1620725719.5316548,014,-22.0,-23.0,-36.0,-38.0,-28.0,0.713989,0.081238,-0.693054,0.056824,-0.030534,0.022901,-0.007634,9.736597,0.449805,0.191406,-0.05144,0.08374,-0.063403,0.043066,0.095703,-0.049048
1620725719.5415845,014,-22.0,-23.0,-49.0,-39.0,-25.0,0.714355,0.080872,-0.69281,0.056519,-0.030534,0.030534,0.0,9.685156,0.435449,0.160303,-0.104077,0.070581,-0.102881,0.08374,0.092114,-0.104077
1620725719.5516434,014,-24.0,-23.0,-35.0,-39.0,-25.0,0.714661,0.080444,-0.692505,0.056274,-0.030534,0.030534,0.0,9.565527,0.369653,0.129199,-0.22251,0.005981,-0.143555,0.131592,0.039478,-0.224902
1620725719.5616417,014,-23.0,-23.0,-33.0,-39.0,-25.0,0.714905,0.080078,-0.692383,0.056335,-0.015267,0.015267,0.007634,9.444702,0.289502,0.119629,-0.344531,-0.066992,-0.159106,0.156714,-0.023926,-0.350513
