flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2.81,1.96,2.1,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,1.97,2.24,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,2.03,2.19,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,1.97,2.08,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.06,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.02,2.09,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.96,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.03,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.01,2.23,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.04,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.06,2.24,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.04,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,1.8900000000000001,2.13,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.86,2.06,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.05,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.04,2.11,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.0,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.04,2.19,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.71,1.97,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.9299999999999997,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.72,2.05,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.97,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.98,1.9799999999999998,2.12,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.91,2.17,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.05,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.04,2.23,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.0,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.03,2.18,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,1.97,2.25,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.04,2.15,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,1.9799999999999998,2.19,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.02,2.24,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.9900000000000002,2.12,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.9799999999999998,2.23,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,1.97,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.05,2.22,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.05,2.12,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.92,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.03,2.18,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.95,1.9900000000000002,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
3.03,2.06,2.26,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.06,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
3.0,1.96,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.04,2.09,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.06,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.06,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.05,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.71,2.01,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,1.9900000000000002,2.12,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.69,2.05,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.02,2.21,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.02,2.25,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.94,2.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.06,2.23,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.02,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.01,2.18,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.02,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.02,2.16,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.05,2.15,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.64,1.96,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,1.96,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.05,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.04,2.18,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,1.92,2.22,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.97,2.13,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.02,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.01,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.0,2.24,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.02,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.04,2.12,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.03,2.18,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.05,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,1.9799999999999998,2.24,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.04,2.17,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.01,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.05,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.03,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.7,2.0,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.04,2.17,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.05,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.0,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.01,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.96,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.04,2.16,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.05,2.15,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.06,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.05,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.05,2.18,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,1.9900000000000002,2.21,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.72,2.0,2.21,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.9799999999999998,2.13,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.05,2.16,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.96,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.04,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.9299999999999997,2.24,0.14,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.96,2.25,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.04,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,1.9900000000000002,2.21,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.02,2.25,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.04,2.23,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.06,2.15,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.85,2.03,2.22,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.06,2.21,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.9,2.19,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.06,2.13,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.04,2.18,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.05,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.05,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.0,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.01,2.09,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.05,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,2.0,2.26,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,1.9900000000000002,2.2,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.04,2.15,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.05,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.05,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.06,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.71,2.06,2.22,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.0,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.04,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.96,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.06,2.2,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.05,2.23,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.06,2.11,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.04,2.19,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.05,2.19,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.03,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.05,2.15,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.02,2.26,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,1.95,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.06,2.21,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.06,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.0,2.15,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.05,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,1.9799999999999998,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,1.9900000000000002,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.03,2.25,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.97,2.26,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.7,1.9799999999999998,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,1.92,2.26,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.0,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.04,2.18,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.03,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,1.9299999999999997,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.0,2.12,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.02,2.23,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.68,1.9799999999999998,2.23,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.06,2.18,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,1.9799999999999998,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,1.9799999999999998,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.0,2.15,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.03,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.05,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.0,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.02,2.21,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.69,2.05,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.0,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,1.97,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.05,2.1,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.0,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.05,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.73,2.04,2.2,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.02,2.26,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.06,2.26,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.01,2.25,0.14,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,1.9799999999999998,2.25,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.05,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.92,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.97,2.24,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.94,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.01,2.19,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.05,2.19,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.72,2.04,2.22,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.01,2.19,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.02,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.0,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,1.9799999999999998,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.04,2.19,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.72,2.03,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.04,2.19,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.06,2.23,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,1.94,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,1.9900000000000002,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,1.9900000000000002,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.04,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.06,2.13,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.72,2.03,2.21,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,1.96,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.03,2.23,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.04,2.15,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.97,2.26,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.05,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.74,2.03,2.18,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.93,2.0,2.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.75,2.04,2.18,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.01,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.85,2.04,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.86,2.04,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,2.05,2.24,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.95,1.9900000000000002,2.22,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,1.9299999999999997,2.12,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.06,2.13,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.86,2.06,2.15,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.06,2.23,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.93,1.9299999999999997,2.23,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.03,2.22,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.85,2.06,2.18,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.06,2.21,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.93,2.06,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.96,2.06,2.19,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.06,2.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.02,2.25,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,2.05,2.17,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,2.06,2.18,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,2.02,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,2.05,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.06,2.24,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.06,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,2.04,2.23,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.03,2.18,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.03,2.1,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.06,2.22,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.95,2.02,2.22,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.06,2.17,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,2.01,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,2.06,2.2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,2.06,2.19,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,1.9299999999999997,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.02,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,2.03,2.24,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.06,2.11,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.06,2.12,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,1.96,2.25,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,2.06,2.23,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,2.09,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.92,2.02,2.16,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.05,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.85,2.08,2.26,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
3.01,2.0,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.93,1.9799999999999998,2.12,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.06,2.26,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.03,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.08,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.04,2.18,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.86,2.0,2.19,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.93,2.03,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.04,2.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.93,2.06,2.26,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,2.04,2.16,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.01,2.12,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.06,2.25,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.03,2.26,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.05,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.04,2.24,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,2.04,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.96,1.97,2.26,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.85,2.05,2.18,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.05,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,1.9799999999999998,2.25,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.02,2.24,0.07,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.05,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.06,2.22,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.06,2.19,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,2.0,2.24,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.06,2.22,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.78,2.06,2.23,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,1.9799999999999998,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.86,2.05,2.17,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.97,1.9799999999999998,2.24,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.05,2.22,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.03,2.26,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.82,2.06,2.22,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.05,2.25,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.84,1.97,2.12,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.96,2.01,2.14,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.05,2.26,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,1.9799999999999998,2.24,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.06,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.06,2.18,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.83,2.02,2.16,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.9,2.03,2.24,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,1.96,2.26,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.91,2.06,2.18,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.1,2.16,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.8,1.9799999999999998,2.25,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.02,2.26,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.88,2.06,2.21,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.89,1.95,2.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.77,2.05,2.18,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.85,2.02,2.19,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.79,2.06,2.23,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.76,2.03,2.15,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
2.81,2.08,2.16,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,C
2.87,2.08,2.26,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,C
