flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2.23,1.7399999999999998,1.77,3.2400000000000007,3.08,8876.0,13176.0,6428.0,361.0,900.0,368.0,Z
2.0,1.76,1.7399999999999998,3.2400000000000007,3.03,8872.0,13272.0,6420.0,250.0,1164.0,280.0,Z
2.21,1.72,1.76,3.2199999999999998,3.06,9048.0,13232.0,6232.0,174.0,1162.0,228.0,Z
2.26,1.66,1.77,3.3000000000000003,3.02,6600.0,14744.0,2408.0,-301.0,-517.0,-770.0,Z
2.27,1.76,1.67,3.3000000000000003,3.07,6720.0,14684.0,2660.0,-317.0,-109.0,-717.0,Z
2.26,1.76,1.7399999999999998,3.3000000000000003,3.04,6556.0,14976.0,2544.0,-415.0,-46.0,-750.0,Z
2.26,1.76,1.7399999999999998,3.3000000000000003,3.07,6876.0,15028.0,2520.0,-578.0,119.0,-629.0,Z
2.26,1.7500000000000002,1.73,3.3000000000000003,3.08,6464.0,14876.0,2348.0,-574.0,621.0,-394.0,Z
2.26,1.67,1.77,3.3000000000000003,3.08,6164.0,15056.0,2344.0,-703.0,205.0,-324.0,Z
2.26,1.76,1.76,3.3000000000000003,3.04,6216.0,14836.0,2212.0,-747.0,-187.0,-230.0,Z
2.21,1.77,1.69,3.1300000000000003,3.09,6248.0,14936.0,2236.0,-956.0,-825.0,-193.0,Z
2.27,1.7399999999999998,1.76,3.3000000000000003,3.05,6432.0,14816.0,2420.0,-1066.0,-716.0,-155.0,Z
2.06,1.7500000000000002,1.67,3.3000000000000003,3.08,6540.0,14944.0,2288.0,-1067.0,-730.0,-111.0,Z
2.28,1.77,1.71,3.1,3.04,6624.0,14780.0,2488.0,-941.0,-206.0,-82.0,Z
2.27,1.76,1.7399999999999998,3.3000000000000003,3.08,6808.0,14808.0,2456.0,-737.0,261.0,-6.0,Z
2.22,1.73,1.7399999999999998,3.3000000000000003,3.07,6796.0,14820.0,2404.0,-696.0,-35.0,-54.0,Z
2.25,1.71,1.77,3.3000000000000003,3.08,6632.0,14772.0,2188.0,-693.0,-84.0,49.0,Z
2.35,1.76,1.73,3.18,3.07,6772.0,14784.0,1972.0,-904.0,-560.0,70.0,Z
2.28,1.7399999999999998,1.73,3.3000000000000003,3.08,6840.0,14940.0,2060.0,-962.0,-453.0,69.0,Z
2.27,1.77,1.78,3.3000000000000003,3.08,6948.0,14936.0,1820.0,-1188.0,-695.0,-5.0,Z
2.25,1.73,1.73,3.3000000000000003,3.04,7100.0,14944.0,2080.0,-1320.0,-787.0,-119.0,Z
2.26,1.73,1.77,3.3000000000000003,3.06,7068.0,14884.0,2248.0,-1259.0,-269.0,-117.0,Z
2.26,1.67,1.7399999999999998,3.3000000000000003,3.07,7168.0,14648.0,1960.0,-1352.0,-338.0,-230.0,Z
2.27,1.7500000000000002,1.7399999999999998,3.3000000000000003,3.03,7236.0,14648.0,1752.0,-1210.0,366.0,-241.0,Z
2.28,1.77,1.72,3.3000000000000003,3.07,7628.0,14640.0,1836.0,-1258.0,354.0,-419.0,Z
2.27,1.7500000000000002,1.72,3.3000000000000003,3.04,7356.0,14584.0,1240.0,-1065.0,743.0,-355.0,Z
2.25,1.77,1.77,3.3000000000000003,3.05,7784.0,14556.0,1048.0,-1287.0,264.0,-622.0,Z
2.25,1.73,1.77,3.3000000000000003,2.96,8084.0,14404.0,1272.0,-1115.0,1020.0,-636.0,Z
2.27,1.72,1.7500000000000002,3.3000000000000003,3.06,8356.0,14304.0,652.0,-1571.0,139.0,-928.0,Z
2.28,1.76,1.76,3.3000000000000003,3.05,8536.0,14144.0,524.0,-1743.0,235.0,-1075.0,Z
2.29,1.77,1.7500000000000002,3.3000000000000003,3.06,9004.0,13900.0,108.0,-2104.0,-115.0,-1315.0,Z
2.27,1.68,1.71,3.2199999999999998,3.04,9160.0,13760.0,204.0,-2195.0,406.0,-1501.0,Z
2.27,1.76,1.7500000000000002,3.3000000000000003,3.03,9188.0,13732.0,-264.0,-2691.0,8.0,-1895.0,Z
2.25,1.71,1.77,3.3000000000000003,3.07,9172.0,13492.0,272.0,-2670.0,1007.0,-1911.0,Z
2.28,1.72,1.76,3.17,3.03,8680.0,13864.0,204.0,-2771.0,783.0,-1898.0,Z
2.28,1.76,1.72,3.3000000000000003,3.08,8164.0,14052.0,232.0,-3359.0,-1782.0,-1989.0,Z
2.23,1.76,1.7000000000000002,3.3000000000000003,3.03,8308.0,14112.0,376.0,-3912.0,-4035.0,-2035.0,Z
2.25,1.71,1.73,3.3000000000000003,3.07,8924.0,14212.0,464.0,-4228.0,-5218.0,-1987.0,Z
2.27,1.7500000000000002,1.7399999999999998,3.3000000000000003,3.06,9108.0,14452.0,672.0,-4666.0,-6049.0,-2070.0,Z
2.28,1.71,1.7399999999999998,3.3000000000000003,3.07,9612.0,14868.0,1060.0,-5248.0,-6578.0,-2390.0,Z
2.25,1.7500000000000002,1.7399999999999998,3.3000000000000003,3.06,9800.0,15416.0,1664.0,-5573.0,-6026.0,-2515.0,Z
2.25,1.77,1.76,3.3000000000000003,3.08,9676.0,15412.0,1664.0,-6247.0,-5925.0,-2984.0,Z
2.27,1.69,1.7500000000000002,3.3000000000000003,3.07,9052.0,15636.0,2392.0,-6008.0,-3293.0,-2989.0,Z
2.11,1.7500000000000002,1.7399999999999998,3.3000000000000003,3.06,8004.0,15736.0,2484.0,-6631.0,-3925.0,-3626.0,Z
2.25,1.76,1.73,3.3000000000000003,3.03,7188.0,15812.0,3600.0,-6832.0,-4005.0,-4131.0,Z
2.27,1.76,1.7399999999999998,3.3000000000000003,3.06,6208.0,15600.0,4032.0,-7296.0,-5399.0,-4492.0,Z
2.25,1.76,1.7399999999999998,3.12,3.06,5860.0,15308.0,4752.0,-7413.0,-5735.0,-4630.0,Z
2.24,1.76,1.73,3.3000000000000003,3.08,5420.0,15072.0,5672.0,-7244.0,-6061.0,-4535.0,Z
2.21,1.76,1.76,3.3000000000000003,3.05,4988.0,14836.0,5960.0,-7148.0,-6828.0,-4217.0,Z
2.27,1.71,1.7500000000000002,3.3000000000000003,3.05,4424.0,14696.0,6492.0,-6845.0,-7201.0,-3847.0,Z
2.24,1.76,1.68,3.3000000000000003,3.03,4760.0,14972.0,7280.0,-6335.0,-7496.0,-3374.0,Z
2.25,1.7399999999999998,1.76,3.3000000000000003,3.08,4072.0,14860.0,8208.0,-5495.0,-5799.0,-3114.0,Z
2.21,1.73,1.76,3.3000000000000003,3.06,3660.0,14752.0,7856.0,-4849.0,-4676.0,-2816.0,Z
2.27,1.76,1.76,3.3000000000000003,3.07,3744.0,14444.0,7824.0,-4401.0,-4718.0,-2385.0,Z
2.24,1.76,1.73,3.3000000000000003,3.08,3540.0,14440.0,8208.0,-3812.0,-4388.0,-1951.0,Z
2.3,1.6399999999999997,1.72,3.3000000000000003,3.07,3580.0,14704.0,8084.0,-3643.0,-4447.0,-1936.0,Z
2.26,1.7500000000000002,1.76,3.3000000000000003,3.03,3464.0,14388.0,8156.0,-3324.0,-4108.0,-1759.0,Z
2.24,1.71,1.76,3.3000000000000003,3.1,3224.0,14484.0,8040.0,-3130.0,-3877.0,-1601.0,Z
2.26,1.72,1.76,3.3000000000000003,3.07,3476.0,14436.0,8224.0,-2953.0,-3720.0,-1622.0,Z
2.27,1.67,1.77,3.3000000000000003,3.09,3476.0,14236.0,7876.0,-2470.0,-2813.0,-1492.0,Z
2.22,1.73,1.68,3.3000000000000003,3.07,3672.0,14348.0,7896.0,-2030.0,-2697.0,-1344.0,Z
2.26,1.72,1.7500000000000002,3.3000000000000003,3.07,3500.0,14340.0,7808.0,-1627.0,-2086.0,-1357.0,Z
2.27,1.7000000000000002,1.7000000000000002,3.3000000000000003,3.06,3556.0,14364.0,7572.0,-1387.0,-2071.0,-1408.0,Z
2.25,1.67,1.69,3.3000000000000003,3.03,3328.0,14504.0,7536.0,-1013.0,-1519.0,-1182.0,Z
2.23,1.76,1.77,3.3000000000000003,3.02,3228.0,14464.0,7120.0,-1070.0,-2212.0,-1233.0,Z
2.25,1.72,1.77,3.3000000000000003,3.06,3448.0,14364.0,7448.0,-802.0,-2201.0,-1115.0,Z
2.26,1.77,1.7399999999999998,3.3000000000000003,3.04,3496.0,14108.0,7244.0,-503.0,-1970.0,-882.0,Z
2.25,1.7399999999999998,1.77,3.3000000000000003,3.07,3332.0,14264.0,6996.0,-230.0,-1580.0,-626.0,Z
2.26,1.71,1.7399999999999998,3.3000000000000003,3.07,3176.0,14004.0,7208.0,119.0,-856.0,-481.0,Z
2.27,1.77,1.7500000000000002,3.3000000000000003,2.92,3024.0,14064.0,6656.0,360.0,-281.0,-231.0,Z
2.26,1.77,1.73,3.3000000000000003,3.07,2996.0,13676.0,6812.0,688.0,-315.0,20.0,Z
2.27,1.7399999999999998,1.7399999999999998,3.3000000000000003,3.02,2736.0,13504.0,6704.0,906.0,81.0,346.0,Z
2.25,1.67,1.76,3.3000000000000003,3.02,2856.0,13412.0,6688.0,936.0,16.0,695.0,Z
2.21,1.77,1.71,3.3000000000000003,3.07,2680.0,13024.0,6612.0,1105.0,-249.0,1118.0,Z
2.27,1.76,1.7500000000000002,3.3000000000000003,3.07,2680.0,13116.0,6676.0,1282.0,-658.0,1504.0,Z
2.24,1.71,1.7500000000000002,3.3000000000000003,3.0,3060.0,12992.0,6260.0,1685.0,-886.0,1973.0,Z
2.27,1.76,1.77,3.3000000000000003,3.06,3252.0,13172.0,6256.0,2531.0,117.0,2648.0,Z
2.36,1.7399999999999998,1.68,3.3000000000000003,3.07,3632.0,13020.0,6140.0,2869.0,-249.0,2991.0,Z
2.25,1.77,1.77,3.3000000000000003,3.03,3904.0,13008.0,6156.0,3586.0,882.0,3472.0,Z
2.26,1.72,1.77,3.3000000000000003,3.08,4172.0,13312.0,6072.0,3836.0,1112.0,3758.0,Z
2.26,1.76,1.71,3.3000000000000003,3.06,4636.0,13632.0,6280.0,3995.0,1999.0,3975.0,Z
2.27,1.76,1.76,3.2400000000000007,3.06,4684.0,13840.0,6292.0,4176.0,3392.0,4332.0,Z
2.24,1.7399999999999998,1.68,3.3000000000000003,3.07,4392.0,13916.0,5832.0,4110.0,3676.0,4569.0,Z
2.22,1.77,1.76,3.3000000000000003,3.03,4304.0,13904.0,5396.0,4094.0,3365.0,4778.0,Z
2.22,1.71,1.76,3.19,3.03,4528.0,14004.0,5328.0,3811.0,2422.0,4836.0,Z
2.27,1.76,1.77,3.3000000000000003,3.08,4892.0,14464.0,4848.0,3572.0,2461.0,4822.0,Z
2.28,1.73,1.71,3.3000000000000003,3.03,5616.0,14760.0,4480.0,3205.0,2260.0,4616.0,Z
2.3,1.71,1.77,3.3000000000000003,3.08,6164.0,14868.0,4496.0,3094.0,3302.0,4460.0,Z
2.26,1.7500000000000002,1.77,3.19,3.06,6396.0,15040.0,4176.0,2791.0,3599.0,4250.0,Z
2.22,1.71,1.77,3.3000000000000003,3.07,6348.0,14908.0,4240.0,2548.0,4066.0,4178.0,Z
2.28,1.77,1.6399999999999997,3.3000000000000003,3.03,6316.0,15164.0,4188.0,1992.0,3989.0,3969.0,Z
2.26,1.7399999999999998,1.77,3.3000000000000003,3.08,6636.0,15368.0,3708.0,1411.0,3469.0,3727.0,Z
2.27,1.76,1.7500000000000002,3.17,2.94,6800.0,15284.0,4160.0,1458.0,4367.0,3644.0,Z
2.28,1.7500000000000002,1.7399999999999998,3.3000000000000003,3.06,6900.0,15752.0,2836.0,590.0,3163.0,3086.0,Z
2.26,1.77,1.77,3.3000000000000003,3.06,7228.0,15512.0,3304.0,653.0,3741.0,2906.0,Z
2.27,1.73,1.68,3.26,3.06,7084.0,15504.0,2664.0,491.0,3876.0,2558.0,Z
2.26,1.77,1.7399999999999998,3.3000000000000003,3.08,7404.0,15212.0,2816.0,57.0,3466.0,2110.0,Z
2.25,1.76,1.72,3.3000000000000003,3.02,7648.0,15380.0,3168.0,-186.0,3541.0,2081.0,Z
2.31,1.77,1.72,3.18,3.04,7520.0,15572.0,3516.0,-167.0,4201.0,2262.0,Z
2.26,1.7399999999999998,1.77,3.3000000000000003,3.05,7284.0,15568.0,3592.0,-406.0,4016.0,2364.0,Z
2.28,1.76,1.68,3.3000000000000003,3.06,6892.0,15472.0,4288.0,-230.0,4393.0,2652.0,Z
2.27,1.77,1.68,3.3000000000000003,3.06,7188.0,15148.0,3444.0,-563.0,2716.0,2716.0,Z
2.33,1.7399999999999998,1.7399999999999998,3.3000000000000003,3.03,7616.0,14508.0,4080.0,-261.0,2562.0,2914.0,Z
2.25,1.78,1.67,3.3000000000000003,3.06,7984.0,14444.0,4096.0,215.0,3607.0,2998.0,Z
2.28,1.77,1.73,3.3000000000000003,3.06,8476.0,14264.0,4684.0,665.0,4679.0,3049.0,Z
2.31,1.7399999999999998,1.76,3.3000000000000003,3.02,8444.0,14216.0,4756.0,750.0,4461.0,3122.0,Z
2.26,1.78,1.76,3.3000000000000003,3.04,8704.0,13564.0,4968.0,761.0,3977.0,3388.0,Z
2.26,1.78,1.7399999999999998,3.3000000000000003,3.05,8768.0,13532.0,5400.0,1055.0,3780.0,3853.0,Z
2.23,1.78,1.73,3.3000000000000003,3.07,8408.0,13256.0,5000.0,1453.0,3515.0,4318.0,Z
2.26,1.76,1.77,3.3000000000000003,3.0,8968.0,12772.0,4952.0,1809.0,2935.0,4522.0,Z
2.28,1.76,1.78,3.3000000000000003,3.07,9756.0,12696.0,5204.0,2969.0,4389.0,5147.0,Z
2.26,1.7399999999999998,1.67,3.3000000000000003,3.02,9988.0,13000.0,4888.0,3710.0,5424.0,5265.0,Z
2.26,1.7500000000000002,1.72,3.3000000000000003,3.02,10216.0,13336.0,4548.0,4036.0,5646.0,5010.0,Z
2.26,1.78,1.7399999999999998,3.3000000000000003,3.06,10520.0,13304.0,4272.0,4096.0,5541.0,4671.0,Z
2.26,1.7399999999999998,1.72,3.3000000000000003,3.06,10460.0,13640.0,3716.0,3827.0,5042.0,4260.0,Z
2.27,1.7500000000000002,1.77,3.3000000000000003,3.03,10640.0,13528.0,3720.0,3512.0,4545.0,3774.0,Z
2.24,1.7399999999999998,1.71,3.3000000000000003,3.05,10896.0,13476.0,3568.0,3341.0,3987.0,3546.0,Z
2.27,1.7500000000000002,1.77,3.3000000000000003,2.83,10856.0,13396.0,3544.0,3172.0,3616.0,3415.0,Z
2.22,1.7500000000000002,1.77,3.3000000000000003,3.03,10600.0,13576.0,3140.0,3430.0,4167.0,3514.0,Z
2.27,1.77,1.77,3.3000000000000003,3.05,10620.0,13740.0,3192.0,3130.0,3202.0,3125.0,Z
2.24,1.67,1.78,3.3000000000000003,3.06,10936.0,13784.0,3248.0,2952.0,2687.0,2783.0,Z
2.26,1.77,1.79,3.3000000000000003,3.02,10936.0,13444.0,3476.0,2777.0,2684.0,2630.0,Z
2.32,1.78,1.7500000000000002,3.3000000000000003,3.06,10680.0,13564.0,3024.0,2542.0,2472.0,2441.0,Z
2.27,1.77,1.79,3.3000000000000003,3.06,11096.0,13008.0,2800.0,2167.0,1365.0,2210.0,Z
2.23,1.78,1.7399999999999998,3.2799999999999994,3.07,11084.0,12972.0,2740.0,2403.0,1948.0,2118.0,Z
2.26,1.69,1.8500000000000003,3.3000000000000003,3.02,10920.0,13128.0,2668.0,2124.0,1738.0,1660.0,Z
2.27,1.78,1.78,3.3000000000000003,3.06,10704.0,13484.0,2712.0,1886.0,1717.0,1270.0,Z
2.27,1.7399999999999998,1.78,3.3000000000000003,3.06,10560.0,13560.0,2624.0,1404.0,736.0,1028.0,Z
2.26,1.76,1.7500000000000002,3.3000000000000003,3.05,10724.0,13564.0,3016.0,937.0,-89.0,992.0,Z
2.28,1.7500000000000002,1.72,3.3000000000000003,3.05,10668.0,13668.0,2976.0,707.0,155.0,1154.0,Z
2.29,1.73,1.78,3.3000000000000003,3.06,10392.0,13552.0,2380.0,461.0,-87.0,1163.0,Z
2.26,1.77,1.79,3.3000000000000003,2.98,10308.0,13280.0,1968.0,555.0,-42.0,1082.0,Z
2.28,1.77,1.78,3.3000000000000003,3.06,10780.0,13228.0,1624.0,594.0,609.0,565.0,Z
2.27,1.67,1.78,3.3000000000000003,3.02,11412.0,13400.0,1188.0,862.0,1604.0,284.0,Z
2.27,1.7399999999999998,1.86,3.3000000000000003,3.05,11308.0,13764.0,736.0,190.0,1114.0,-194.0,Z
2.24,1.68,1.78,3.1400000000000006,3.01,11652.0,13812.0,260.0,-557.0,135.0,-716.0,Z
2.26,1.83,1.7399999999999998,3.3000000000000003,3.02,12196.0,13412.0,168.0,-1450.0,-820.0,-1203.0,Z
2.28,1.77,1.7500000000000002,3.3000000000000003,3.02,12420.0,13508.0,-164.0,-1941.0,-520.0,-1585.0,Z
2.26,1.7399999999999998,1.76,3.3000000000000003,3.02,11984.0,13464.0,-408.0,-2580.0,-514.0,-2061.0,Z
2.27,1.77,1.68,3.3000000000000003,3.06,11968.0,13384.0,-420.0,-3356.0,-1082.0,-2658.0,Z
2.3,1.77,1.78,3.1400000000000006,3.08,11788.0,13012.0,-856.0,-4116.0,-2209.0,-3286.0,Z
2.25,1.77,1.7500000000000002,3.29,3.04,11492.0,12928.0,-204.0,-4294.0,-1931.0,-3276.0,Z
2.23,1.77,1.7000000000000002,3.16,3.06,11748.0,12852.0,300.0,-5586.0,-4362.0,-3658.0,Z
2.28,1.68,1.78,3.1400000000000006,3.0,11716.0,12636.0,1020.0,-5946.0,-4028.0,-3154.0,Z
2.26,1.77,1.6399999999999997,3.3000000000000003,3.04,11256.0,12752.0,1716.0,-6735.0,-4429.0,-2860.0,Z
2.32,1.78,1.8500000000000003,3.3000000000000003,3.06,10688.0,12740.0,1592.0,-6997.0,-4582.0,-2604.0,Z
2.26,1.77,1.71,3.3000000000000003,3.06,10408.0,12600.0,2380.0,-7309.0,-4737.0,-2850.0,Z
2.25,1.7500000000000002,1.76,3.3000000000000003,3.06,10560.0,12176.0,2400.0,-7400.0,-4923.0,-2967.0,Z
2.23,1.7399999999999998,1.78,3.3000000000000003,3.05,11032.0,12420.0,3596.0,-7102.0,-4298.0,-2256.0,Z
2.24,1.77,1.7500000000000002,3.3000000000000003,3.06,10956.0,12616.0,3844.0,-7871.0,-6045.0,-1808.0,Z
2.28,1.7000000000000002,1.7399999999999998,3.3000000000000003,3.07,9784.0,12800.0,4680.0,-7047.0,-4490.0,-521.0,Z
2.25,1.72,1.72,3.3000000000000003,3.09,8292.0,13476.0,4452.0,-7652.0,-6537.0,-652.0,Z
2.26,1.7500000000000002,1.78,3.3000000000000003,3.08,7556.0,13852.0,5320.0,-7553.0,-6437.0,-1181.0,Z
2.24,1.7399999999999998,1.79,3.2400000000000007,3.01,8576.0,13592.0,4672.0,-8135.0,-7491.0,-2191.0,Z
2.3,1.7500000000000002,1.77,3.29,3.08,9688.0,13092.0,6080.0,-7586.0,-5732.0,-1979.0,Z
2.23,1.78,1.77,3.3000000000000003,2.93,9680.0,13364.0,6064.0,-7015.0,-4263.0,-1582.0,Z
2.29,1.77,1.7399999999999998,3.3000000000000003,3.01,9276.0,13540.0,6572.0,-6780.0,-4251.0,-1265.0,Z
2.23,1.77,1.78,3.3000000000000003,3.04,8972.0,13488.0,6592.0,-6628.0,-4622.0,-980.0,Z
2.26,1.77,1.76,3.3000000000000003,3.08,8420.0,13572.0,6748.0,-6571.0,-5252.0,-883.0,Z
2.28,1.72,1.78,3.3000000000000003,3.02,8036.0,13684.0,6648.0,-6180.0,-5176.0,-1171.0,Z
2.25,1.7399999999999998,1.69,3.3000000000000003,3.04,8304.0,13540.0,6656.0,-5979.0,-5493.0,-1747.0,Z
2.28,1.7000000000000002,1.77,3.29,3.04,8712.0,13176.0,6928.0,-5465.0,-4610.0,-2051.0,Z
2.25,1.78,1.78,3.3000000000000003,3.08,9244.0,13172.0,7108.0,-5238.0,-4373.0,-2412.0,Z
2.23,1.71,1.79,3.3000000000000003,3.05,9120.0,13132.0,6960.0,-4541.0,-2952.0,-2298.0,Z
2.32,1.77,1.6399999999999997,3.12,3.08,8772.0,13048.0,7168.0,-4560.0,-3357.0,-2384.0,Z
2.26,1.76,1.7500000000000002,3.3000000000000003,3.07,8808.0,13024.0,6840.0,-4418.0,-2928.0,-2283.0,Z
2.28,1.77,1.78,3.3000000000000003,3.08,8428.0,13020.0,6796.0,-4322.0,-2652.0,-2249.0,Z
2.37,1.77,1.76,3.3000000000000003,3.08,8172.0,12808.0,6520.0,-4250.0,-3007.0,-2284.0,Z
2.22,1.76,1.79,3.29,3.08,7968.0,12916.0,6568.0,-4241.0,-3484.0,-2465.0,Z
2.26,1.69,1.76,3.3000000000000003,3.08,8400.0,12712.0,7136.0,-4016.0,-3215.0,-2427.0,Z
2.27,1.73,1.78,3.3000000000000003,3.03,8400.0,12788.0,7504.0,-3751.0,-2243.0,-2022.0,Z
2.28,1.71,1.7500000000000002,3.3000000000000003,3.07,8432.0,12888.0,7412.0,-3617.0,-2111.0,-1695.0,Z
2.27,1.77,1.7500000000000002,3.3000000000000003,3.06,8536.0,12440.0,7804.0,-3317.0,-1064.0,-1405.0,Z
2.26,1.77,1.7500000000000002,3.3000000000000003,3.07,8248.0,12600.0,7212.0,-2847.0,464.0,-968.0,Z
2.28,1.77,1.7399999999999998,3.3000000000000003,3.08,7908.0,12496.0,7392.0,-2611.0,1221.0,-829.0,Z
2.23,1.7500000000000002,1.77,3.3000000000000003,3.04,7452.0,12824.0,6892.0,-2281.0,2178.0,-752.0,Z
2.28,1.7399999999999998,1.72,3.3000000000000003,3.07,7252.0,13124.0,6684.0,-2604.0,870.0,-939.0,Z
2.24,1.76,1.76,3.3000000000000003,3.07,7100.0,13316.0,6732.0,-2611.0,968.0,-921.0,Z
2.27,1.67,1.78,3.29,3.07,7332.0,13400.0,6172.0,-3328.0,-757.0,-1237.0,Z
2.28,1.76,1.78,3.3000000000000003,3.04,7864.0,13104.0,6736.0,-3521.0,-1037.0,-1173.0,Z
2.41,1.76,1.79,3.3000000000000003,3.05,8024.0,13196.0,7076.0,-3784.0,-1222.0,-1079.0,Z
2.26,1.7000000000000002,1.78,3.3000000000000003,3.07,8216.0,13260.0,7200.0,-3826.0,-1488.0,-957.0,Z
2.26,1.7500000000000002,1.79,3.11,3.07,8324.0,13256.0,7424.0,-3617.0,-1153.0,-840.0,Z
2.27,1.77,1.7399999999999998,3.3000000000000003,3.08,8176.0,13420.0,7916.0,-3271.0,-614.0,-783.0,Z
2.29,1.67,1.66,3.3000000000000003,3.08,8068.0,13552.0,8012.0,-3027.0,-169.0,-650.0,Z
2.26,1.72,1.79,3.3000000000000003,3.05,7900.0,13488.0,8068.0,-2967.0,-636.0,-676.0,Z
2.33,1.66,1.7399999999999998,3.3000000000000003,3.07,7916.0,13380.0,8104.0,-2628.0,-429.0,-583.0,Z
2.25,1.77,1.78,3.29,3.07,7896.0,13388.0,8164.0,-2308.0,-814.0,-549.0,Z
2.23,1.68,1.78,3.3000000000000003,3.08,7876.0,13252.0,8440.0,-2075.0,-1055.0,-596.0,Z
2.24,1.71,1.76,3.3000000000000003,3.07,8068.0,13224.0,8524.0,-1580.0,-549.0,-459.0,Z
2.26,1.7500000000000002,1.76,3.3000000000000003,2.87,8104.0,13284.0,8332.0,-1274.0,-515.0,-399.0,Z
2.27,1.7500000000000002,1.78,3.3000000000000003,3.07,8156.0,13364.0,8276.0,-895.0,-365.0,-285.0,Z
2.27,1.71,1.79,3.25,3.07,7996.0,13252.0,8200.0,-611.0,-242.0,-325.0,Z
2.26,1.71,1.77,3.3000000000000003,3.08,8000.0,13352.0,7796.0,-382.0,-266.0,-299.0,Z
2.25,1.69,1.7500000000000002,3.3000000000000003,3.06,8128.0,13124.0,7700.0,-190.0,-286.0,-222.0,Z
2.25,1.7399999999999998,1.79,3.3000000000000003,3.05,8080.0,13280.0,7476.0,37.0,-136.0,-192.0,Z
2.23,1.76,1.7500000000000002,3.3000000000000003,2.87,8196.0,13244.0,7432.0,104.0,-318.0,-201.0,Z
2.26,1.76,1.71,3.3000000000000003,3.07,8240.0,13192.0,7200.0,285.0,16.0,-104.0,Z
2.27,1.7399999999999998,1.79,3.3000000000000003,3.02,8320.0,13364.0,7404.0,343.0,118.0,17.0,Z
2.24,1.77,1.79,3.29,3.08,8316.0,13260.0,7192.0,329.0,278.0,36.0,Z
2.28,1.7399999999999998,1.7500000000000002,3.3000000000000003,3.06,8292.0,13268.0,7168.0,303.0,354.0,112.0,Z
2.25,1.72,1.7000000000000002,3.3000000000000003,3.06,8168.0,13252.0,6824.0,265.0,312.0,200.0,Z
2.26,1.7399999999999998,1.77,3.3000000000000003,3.08,8244.0,13148.0,6780.0,178.0,12.0,195.0,Z
2.28,1.78,1.76,3.3000000000000003,3.07,8268.0,13232.0,6840.0,266.0,310.0,185.0,Z
2.25,1.76,1.78,3.3000000000000003,3.06,8436.0,13300.0,6868.0,131.0,30.0,173.0,Z
2.23,1.69,1.79,3.3000000000000003,3.06,8472.0,13144.0,7004.0,88.0,53.0,210.0,Z
2.25,1.7399999999999998,1.79,3.3000000000000003,3.08,8628.0,13260.0,7016.0,-5.0,-182.0,201.0,Z
2.28,1.78,1.76,3.3000000000000003,3.08,8676.0,13208.0,6844.0,-22.0,146.0,238.0,Z
2.04,1.77,1.7500000000000002,3.3000000000000003,3.08,8720.0,13208.0,6732.0,-176.0,125.0,181.0,Z
2.24,1.7399999999999998,1.7399999999999998,3.3000000000000003,3.07,8504.0,13248.0,6768.0,-202.0,470.0,128.0,Z
2.28,1.77,1.7000000000000002,3.3000000000000003,3.06,8800.0,13236.0,6720.0,-252.0,586.0,-62.0,Z
2.25,1.7399999999999998,1.79,3.3000000000000003,3.05,8528.0,13172.0,6748.0,-52.0,824.0,-44.0,Z
2.25,1.77,1.79,3.3000000000000003,3.08,8468.0,13060.0,6680.0,-158.0,611.0,-229.0,Z
2.26,1.78,1.76,3.3000000000000003,3.08,8712.0,13200.0,6772.0,-187.0,586.0,-279.0,Z
2.26,1.7399999999999998,1.78,3.29,3.06,8600.0,13084.0,6628.0,-185.0,681.0,-172.0,Z
2.25,1.77,1.79,3.3000000000000003,3.08,8508.0,13212.0,6596.0,-332.0,189.0,-217.0,Z
2.27,1.76,1.76,3.3000000000000003,3.09,8560.0,13276.0,6784.0,-412.0,-13.0,-297.0,Z
2.26,1.7500000000000002,1.78,3.3000000000000003,3.08,8668.0,13268.0,6840.0,-395.0,208.0,-189.0,Z
2.27,1.77,1.78,3.3000000000000003,3.08,8540.0,13336.0,6864.0,-454.0,271.0,-82.0,Z
2.31,1.77,1.76,3.3000000000000003,3.08,8296.0,13220.0,6832.0,-592.0,-456.0,-278.0,Z
2.25,1.76,1.79,3.3000000000000003,3.07,8588.0,13080.0,6988.0,-459.0,-258.0,-326.0,Z
2.31,1.71,1.79,3.3000000000000003,3.02,8516.0,13100.0,6972.0,-303.0,208.0,-306.0,Z
2.27,1.78,1.79,3.3000000000000003,3.06,8500.0,13188.0,6840.0,-329.0,-49.0,-487.0,Z
2.25,1.7399999999999998,1.78,3.3000000000000003,3.04,8720.0,13160.0,7028.0,-113.0,138.0,-496.0,Z
2.28,1.72,1.76,3.19,3.08,8788.0,13220.0,7068.0,-171.0,41.0,-597.0,Z
2.26,1.77,1.78,3.3000000000000003,2.91,8492.0,13272.0,6848.0,-149.0,349.0,-477.0,Z
2.18,1.76,1.71,3.3000000000000003,3.08,8520.0,13212.0,6936.0,-304.0,-37.0,-386.0,Z
2.27,1.77,1.7500000000000002,3.3000000000000003,3.07,8376.0,13224.0,6680.0,-317.0,-91.0,-391.0,Z
2.24,1.7399999999999998,1.78,3.3000000000000003,3.06,8176.0,13212.0,6784.0,-291.0,-151.0,-334.0,Z
