flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2.94,1.9799999999999998,1.9799999999999998,2.31,3.2199999999999998,7368.0,15200.0,0.0,-1519.0,-968.0,225.0,J
2.95,2.0,1.9900000000000002,2.31,3.18,7288.0,15292.0,-252.0,-1184.0,-156.0,-37.0,J
2.98,2.01,1.9900000000000002,2.3,3.2300000000000004,7196.0,15268.0,-36.0,-983.0,156.0,-316.0,J
2.93,2.01,2.03,2.29,3.2099999999999995,6916.0,15308.0,-308.0,-714.0,473.0,-507.0,J
2.94,2.01,1.97,2.25,3.19,6556.0,15308.0,-156.0,-618.0,502.0,-673.0,J
2.96,2.0,2.01,2.23,3.16,6408.0,15244.0,-276.0,-533.0,459.0,-800.0,J
2.93,1.91,1.9900000000000002,2.3,3.2099999999999995,6288.0,15196.0,-312.0,-397.0,277.0,-814.0,J
2.92,2.0,2.02,2.3,3.2099999999999995,6012.0,15132.0,-232.0,-341.0,54.0,-893.0,J
2.97,1.9900000000000002,1.9299999999999997,2.27,3.2300000000000004,6060.0,15004.0,-372.0,-277.0,-132.0,-962.0,J
2.94,1.97,2.02,2.3,3.17,5792.0,14984.0,-268.0,-114.0,-60.0,-824.0,J
2.86,1.95,2.02,2.3,3.18,5808.0,14844.0,-348.0,-187.0,-302.0,-834.0,J
2.94,1.9900000000000002,2.02,2.31,3.2199999999999998,5788.0,14704.0,-408.0,-59.0,-322.0,-718.0,J
2.88,2.0,1.96,2.31,3.2199999999999998,5768.0,14620.0,-364.0,-166.0,-476.0,-719.0,J
2.97,1.97,1.97,2.31,3.2,5884.0,14568.0,-380.0,-174.0,-265.0,-684.0,J
2.98,2.0,1.9799999999999998,2.3,3.19,5944.0,14468.0,-460.0,-265.0,-209.0,-704.0,J
2.96,2.0,2.02,2.28,3.2,5828.0,14324.0,-600.0,-195.0,65.0,-643.0,J
2.92,2.01,1.97,2.28,3.2199999999999998,5880.0,14344.0,-424.0,-401.0,-170.0,-726.0,J
2.98,1.9,1.97,2.31,3.2099999999999995,5888.0,14328.0,-320.0,-340.0,218.0,-553.0,J
2.95,1.9900000000000002,2.0,2.3,3.2,5688.0,14472.0,-444.0,-478.0,113.0,-523.0,J
2.95,2.0,2.06,2.28,3.16,5916.0,14432.0,-544.0,-489.0,14.0,-410.0,J
2.98,1.92,1.9799999999999998,2.31,3.2099999999999995,5908.0,14376.0,-424.0,-607.0,6.0,-302.0,J
2.89,1.94,2.0,2.3,3.2,5888.0,14432.0,-536.0,-799.0,-110.0,-254.0,J
2.99,1.9,1.97,2.27,3.2099999999999995,6128.0,14356.0,-576.0,-856.0,-9.0,-160.0,J
2.93,2.0,1.9799999999999998,2.31,3.08,5980.0,14440.0,-612.0,-1007.0,-138.0,-124.0,J
2.88,1.95,1.97,2.31,3.1300000000000003,6016.0,14424.0,-560.0,-1012.0,-20.0,-115.0,J
2.9,1.96,1.9799999999999998,2.28,3.2300000000000004,6144.0,14368.0,-636.0,-1241.0,-245.0,-158.0,J
2.92,2.0,2.01,2.31,3.2099999999999995,6092.0,14480.0,-608.0,-1360.0,-215.0,-188.0,J
2.97,1.95,2.01,2.31,3.18,5992.0,14596.0,-464.0,-1565.0,-261.0,-238.0,J
2.93,1.9799999999999998,2.01,2.31,3.2199999999999998,6120.0,14656.0,-472.0,-1785.0,-301.0,-294.0,J
2.92,1.9900000000000002,1.95,2.3,3.18,6080.0,14372.0,-348.0,-1890.0,-54.0,-279.0,J
2.94,1.95,2.02,2.31,3.15,6056.0,14208.0,-428.0,-1997.0,24.0,-317.0,J
2.85,2.0,1.9799999999999998,2.3,3.2199999999999998,5936.0,14084.0,-444.0,-2147.0,-91.0,-375.0,J
2.95,1.9299999999999997,2.01,2.28,3.2199999999999998,6076.0,14084.0,-252.0,-2292.0,-234.0,-398.0,J
2.96,1.9299999999999997,2.0,2.28,3.2,5868.0,14252.0,-196.0,-2522.0,-503.0,-437.0,J
3.05,2.0,1.96,2.3,3.2400000000000007,5952.0,14120.0,-52.0,-2663.0,-630.0,-428.0,J
2.85,1.96,2.02,2.25,3.18,6040.0,14172.0,240.0,-2820.0,-411.0,-324.0,J
2.93,1.9900000000000002,2.01,2.28,3.2,5852.0,14044.0,216.0,-2861.0,108.0,-129.0,J
2.87,2.0,1.92,2.28,3.2099999999999995,5684.0,14036.0,228.0,-3048.0,10.0,-31.0,J
2.94,1.9799999999999998,2.01,2.17,3.15,5672.0,14096.0,-28.0,-2946.0,304.0,200.0,J
2.97,1.9900000000000002,2.01,2.3,3.2199999999999998,5764.0,14508.0,80.0,-3032.0,-132.0,323.0,J
