timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1619950287.2885425,009,-1.0,61.0,66.0,73.0,58.0,0.79071,-0.082031,-0.606567,0.01178,0.0,-0.007634,-0.007634,9.02002,-1.393677,2.298071,-0.361279,0.016748,-0.15791,0.057422,-0.044263,-0.387598
1619950287.2983944,009,-2.0,65.0,68.0,73.0,58.0,0.79071,-0.081909,-0.606628,0.01178,0.0,0.0,-0.007634,9.058301,-1.37334,2.302856,-0.324194,0.035889,-0.153125,0.063403,-0.020337,-0.352905
1619950287.3084948,009,-3.0,63.0,68.0,68.0,59.0,0.79071,-0.081848,-0.606567,0.01178,0.0,0.0,-0.007634,9.070264,-1.360181,2.304053,-0.311035,0.047852,-0.153125,0.068188,-0.005981,-0.342139
1619950287.3177328,009,0.0,65.0,66.0,72.0,58.0,0.790771,-0.081787,-0.606506,0.011719,-0.007634,0.0,-0.007634,9.054712,-1.344629,2.300464,-0.326587,0.062207,-0.15791,0.069385,0.003589,-0.360083
1619950287.327787,009,0.0,63.0,68.0,72.0,58.0,0.790771,-0.081787,-0.606445,0.011719,-0.007634,0.0,-0.007634,9.03916,-1.349414,2.288501,-0.340942,0.057422,-0.171069,0.078955,-0.002393,-0.376831
1619950287.337853,009,0.0,62.0,69.0,70.0,57.0,0.790771,-0.081787,-0.606445,0.011719,0.0,0.0,0.0,9.024805,-1.357788,2.271753,-0.355298,0.049048,-0.187817,0.089722,-0.014355,-0.393579
1619950287.347642,009,-1.0,65.0,72.0,72.0,58.0,0.790771,-0.081726,-0.606506,0.01178,0.0,-0.007634,0.0,9.006861,-1.355396,2.255005,-0.374438,0.050244,-0.203369,0.100488,-0.016748,-0.416309
1619950287.357692,009,-3.0,63.0,68.0,71.0,58.0,0.79071,-0.081726,-0.606628,0.011902,0.0,-0.007634,0.0,8.998487,-1.353003,2.245435,-0.382812,0.055029,-0.210547,0.105273,-0.014355,-0.427075
1619950287.3685908,009,-1.0,63.0,70.0,70.0,58.0,0.790588,-0.081726,-0.60675,0.011963,0.0,-0.007634,0.0,9.015234,-1.354199,2.252612,-0.367261,0.053833,-0.19978,0.099292,-0.013159,-0.409131
1619950287.3783846,009,2.0,63.0,68.0,71.0,58.0,0.790527,-0.081726,-0.606812,0.012024,0.0,-0.007634,0.0,9.035571,-1.364966,2.258594,-0.346924,0.044263,-0.192603,0.096899,-0.019141,-0.386401
1619950287.3878305,009,-3.0,62.0,68.0,70.0,58.0,0.790527,-0.081726,-0.606812,0.012024,0.0,0.0,0.0,9.033178,-1.372144,2.265771,-0.349316,0.037085,-0.185425,0.088525,-0.025122,-0.385205
1619950287.3979182,009,0.0,68.0,69.0,72.0,61.0,0.790527,-0.081787,-0.606812,0.012024,-0.007634,0.0,0.0,9.030787,-1.378125,2.262183,-0.351709,0.031104,-0.189014,0.090918,-0.0323,-0.387598
1619950287.4077797,009,-3.0,65.0,68.0,73.0,57.0,0.790527,-0.081787,-0.606812,0.011963,-0.007634,0.0,-0.007634,9.036768,-1.385303,2.262183,-0.345728,0.023926,-0.189014,0.092114,-0.038281,-0.381616
1619950287.417875,009,0.0,65.0,68.0,70.0,58.0,0.790527,-0.081787,-0.60675,0.011963,-0.007634,0.0,-0.007634,9.030787,-1.399658,2.263379,-0.350513,0.00957,-0.187817,0.088525,-0.052637,-0.382812
1619950287.4278738,009,-1.0,63.0,67.0,72.0,58.0,0.790588,-0.081787,-0.60675,0.011902,-0.007634,0.0,-0.007634,9.02002,-1.398462,2.272949,-0.362476,0.00957,-0.179443,0.077759,-0.053833,-0.392383
1619950287.4384215,009,-3.0,63.0,68.0,72.0,58.0,0.790588,-0.081787,-0.60675,0.011841,-0.007634,0.0,-0.007634,8.999682,-1.385303,2.288501,-0.382812,0.022729,-0.163892,0.057422,-0.040674,-0.410327
1619950287.4479084,009,2.0,63.0,69.0,70.0,58.0,0.790588,-0.081787,-0.60675,0.011841,-0.007634,-0.007634,-0.007634,8.980542,-1.386499,2.289697,-0.401953,0.021533,-0.162695,0.05144,-0.044263,-0.428271
1619950287.4576974,009,0.0,64.0,68.0,68.0,58.0,0.790527,-0.081787,-0.606812,0.011902,0.0,-0.007634,0.0,8.994898,-1.384106,2.294482,-0.387598,0.023926,-0.156714,0.050244,-0.039478,-0.41272
1619950287.4677296,009,-4.0,64.0,67.0,71.0,58.0,0.790466,-0.081787,-0.606934,0.011902,0.0,-0.007634,0.0,9.000879,-1.380518,2.307642,-0.382812,0.027515,-0.141162,0.037085,-0.033496,-0.405542
1619950287.4777608,009,1.0,67.0,68.0,72.0,58.0,0.790405,-0.081787,-0.606934,0.011963,0.0,-0.007634,0.0,9.006861,-1.370947,2.316016,-0.375635,0.038281,-0.131592,0.029907,-0.021533,-0.397168
1619950287.4878125,009,0.0,63.0,69.0,72.0,58.0,0.790405,-0.081787,-0.606995,0.011963,-0.007634,-0.007634,0.0,9.016431,-1.369751,2.32439,-0.367261,0.039478,-0.122021,0.023926,-0.017944,-0.387598
